ID_hash	ult_avaliacao_clima	qtde_projetos_3m	qtde_projetos_6m	qtde_projetos_12m	qtde_projetos_24m	media_horas_trabalho_3m	media_horas_trabalho_6m	media_horas_trabalho_12m	tempo_empresa	flag_promocao_3m	flag_promocao_6m	flag_promocao_12m	flag_promocao_vida	departamento	patamar_salario	turnover
4091	0.79	4	5	6	7	158	155	164	4	0	0	0	1	vendas	01_menor_igual_media	0
4092	0.03	0	2	5	8	169	173	170	4	0	0	0	1	vendas	01_menor_igual_media	1
4093	0.54	3	3	3	7	170	170	169	2	0	0	0	1	vendas	01_menor_igual_media	0
4094	0.45	0	4	4	9	164	173	166	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
4095		1	5	5	5	170	168	164	5	0	0	0	1	TI/suporte	01_menor_igual_media	0
4096	0.53	3	5	7	8	188	185	187	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
4097	0.95	0	2	4	6	159	161	160	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
4098	0.74	4	4	5	10	176	176	188	3	0	0	1	1	vendas	01_menor_igual_media	0
4099	0.85	2	3	6	11	185	175	177	1	0	0	0	1	dados	01_menor_igual_media	0
4100	0.98	2	4	5	7	166	169	175	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
4101	0.11	2	6	7	12	207	204	196	4	0	0	0	0	dados	01_menor_igual_media	0
4102	0.43	0	3	4	4	146	155	153	10	0	0	0	1	TI/suporte	01_menor_igual_media	0
4103	0.87	0	3	6	6	177	180	179	2	0	0	0	1	TI/suporte	01_menor_igual_media	0
4104	0.5	0	3	3	4	170	168	167	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4105	0.8	2	5	8	12	180	177	169	5	0	0	0	0	dados	01_menor_igual_media	0
4106	0.99	0	2	5	7	153	156	156	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
4107	0.25	2	5	6	11	194	192	185	3	0	0	0	1	dados	02_acima_media	0
4108		4	5	7	7	169	160	154	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
4109	0.71	4	5	8	9	188	185	194	8	1	0	0	1	RH/financeiro	02_acima_media	0
4110	0.79	0	3	3	5	155	163	163	2	0	0	0	1	vendas	01_menor_igual_media	0
4111	0.73	4	4	6	8	173	172	177	3	0	0	0	1	dados	01_menor_igual_media	0
4112	0.98	3	5	7	12	152	154	149	1	0	0	0	0	marketing/produto	01_menor_igual_media	0
4113	0.08	1	2	5	7	148	153	146	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
4114	0.85	5	5	5	7	172	176	166	3	0	0	0	1	TI/suporte	02_acima_media	0
4115	0.93	0	4	5	6	168	164	157	2	0	0	0	0	vendas	01_menor_igual_media	0
4116	0.79	3	5	8	11	177	177	178	5	0	0	0	1	TI/suporte	01_menor_igual_media	0
4117	0.02	2	2	3	6	171	168	163	5	0	0	0	1	vendas	01_menor_igual_media	1
4118	0.79	1	3	5	8	204	194	195	5	0	0	0	1	vendas	01_menor_igual_media	0
4119	0.44	1	2	3	5	151	153	147	3	0	0	0	0	dados	01_menor_igual_media	0
4120	0.15	1	2	3	6	144	154	143	3	0	0	0	1	vendas	01_menor_igual_media	0
4121	0.95	3	3	4	7	150	156	156	2	0	0	0	0	vendas	02_acima_media	0
4122	0.24	2	3	6	10	189	188	187	1	0	1	0	1	vendas	01_menor_igual_media	0
4123	0.78	2	7	7	11	190	185	189	4	0	0	0	0	dados	01_menor_igual_media	0
4124	0.58	2	2	5	9	152	158	148	3	0	0	0	1	marketing/produto	02_acima_media	1
4125	0.19	1	4	6	7	156	156	167	1	0	0	0	0	TI/suporte	01_menor_igual_media	1
4126	0.49	0	4	4	5	157	154	165	5	0	0	0	1	TI/suporte	02_acima_media	0
4127	0.9	0	4	6	8	157	166	169	2	0	0	0	0	vendas	02_acima_media	0
4128	0.91	2	4	4	4	176	184	185	3	0	0	0	0	RH/financeiro	02_acima_media	0
4129	0.76	1	4	6	11	187	186	190	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
4130	0.73	2	2	5	9	190	190	198	6	1	0	0	1	RH/financeiro	01_menor_igual_media	0
4131	0.81	3	3	4	8	161	160	164	2	0	0	0	0	dados	01_menor_igual_media	0
4132	0.46	3	4	5	10	156	159	170	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
4133	0.92	0	3	6	9	168	166	171	3	0	0	0	0	marketing/produto	02_acima_media	0
4134	0.79	0	4	7	7	162	154	153	2	0	0	0	1	vendas	02_acima_media	0
4135	0.84	2	5	7	9	162	159	154	4	0	0	0	1	TI/suporte	01_menor_igual_media	1
4136	0.89	4	5	7	9	155	155	149	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4137	0.36	2	4	6	6	168	162	152	1	0	0	0	0	dados	01_menor_igual_media	0
4138		1	2	4	8	152	158	155	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
4139	0.6	2	3	4	4	177	172	175	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4140	0.77	4	5	5	7	164	154	154	3	0	0	0	1	vendas	01_menor_igual_media	0
4141	0.83	3	4	4	4	149	155	152	5	0	0	0	0	vendas	01_menor_igual_media	0
4142	0.09	1	3	6	8	146	156	157	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
4143	0.03	4	6	7	9	193	196	199	4	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4144	0.93	5	5	7	11	157	154	165	3	0	0	0	0	dados	01_menor_igual_media	0
4145	0.2	3	4	6	7	161	158	151	8	0	0	0	1	TI/suporte	01_menor_igual_media	0
4146	0.94	4	4	7	11	169	159	162	10	0	0	1	1	vendas	01_menor_igual_media	1
4147	0.21	0	2	4	8	152	155	153	1	0	0	0	1	vendas	01_menor_igual_media	0
4148	0.5	3	5	7	7	163	159	161	4	0	0	0	0	dados	02_acima_media	0
4149	0.83	4	4	6	10	162	164	167	1	0	0	0	0	vendas	01_menor_igual_media	0
4150	0.68	3	3	5	9	159	159	164	1	0	0	0	1	marketing/produto	02_acima_media	0
4151	0.92	5	5	6	11	177	183	185	3	1	0	0	1	vendas	01_menor_igual_media	0
4152	0.99	0	3	5	10	154	156	159	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
4153	0.54	2	4	4	7	163	159	160	3	0	0	0	0	vendas	01_menor_igual_media	0
4154	0.15	2	5	5	5	169	167	158	4	0	0	0	1	TI/suporte	01_menor_igual_media	1
4155	0.71	0	3	4	5	153	156	163	1	0	0	0	0	dados	01_menor_igual_media	0
4156	0.85	2	3	4	5	159	155	155	4	0	0	0	1	TI/suporte	02_acima_media	0
4157	1	3	3	4	4	155	156	166	4	0	0	0	1	vendas	01_menor_igual_media	0
4158	0.91	3	4	6	11	164	172	163	4	0	0	0	0	dados	01_menor_igual_media	1
4159	0.89	4	5	5	10	176	176	168	3	0	0	0	1	dados	02_acima_media	0
4160	0.94	3	5	8	13	154	155	161	4	0	0	0	1	TI/suporte	01_menor_igual_media	1
4161	0.96	1	3	6	8	166	166	175	6	0	0	0	0	vendas	02_acima_media	0
4162	0.74	1	3	3	8	161	156	156	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4163		0	4	4	5	190	194	197	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4164	0.29	1	2	4	4	154	156	154	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4165	0.29	1	2	3	3	162	155	155	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
4166	0.67	1	3	4	5	177	187	191	3	0	0	0	0	vendas	01_menor_igual_media	1
4167	0.28	0	2	4	6	149	156	153	3	0	0	0	0	vendas	01_menor_igual_media	0
4168	0.71	0	3	3	4	179	173	173	3	0	0	0	1	vendas	01_menor_igual_media	0
4169	0.57	4	5	8	11	161	158	163	3	0	0	0	1	vendas	01_menor_igual_media	1
4170	0.88	0	5	8	8	177	170	162	5	0	0	0	0	marketing/produto	01_menor_igual_media	1
4171	0.85	1	2	2	4	166	161	163	4	0	1	0	1	TI/suporte	01_menor_igual_media	0
4172	0.61	0	3	3	5	173	172	172	1	0	0	0	1	marketing/produto	02_acima_media	0
4173	0.19	2	5	6	6	194	185	177	3	0	0	0	0	dados	01_menor_igual_media	1
4174	0.56	2	3	4	5	168	168	167	4	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4175	0.88	0	3	3	5	180	175	175	1	0	0	0	0	dados	02_acima_media	0
4176		3	6	8	11	152	151	154	5	0	0	0	0	TI/suporte	02_acima_media	0
4177	0.16	5	5	5	5	153	153	162	1	0	0	0	0	vendas	01_menor_igual_media	0
4178	0.76	1	3	3	7	148	156	153	3	0	0	0	0	vendas	02_acima_media	0
4179	0.57	1	2	5	9	144	154	157	3	0	0	0	1	vendas	01_menor_igual_media	1
4180	0.51	4	4	6	7	148	157	162	1	0	0	0	1	vendas	01_menor_igual_media	0
4181	0.61	2	2	5	9	161	153	146	4	0	0	0	0	dados	01_menor_igual_media	0
4182	0.15	2	7	8	12	181	180	181	5	0	0	0	0	dados	01_menor_igual_media	0
4183	0.6	2	2	2	2	154	154	150	3	0	0	0	0	marketing/produto	02_acima_media	0
4184	0.67	2	4	6	9	183	183	179	3	0	0	0	0	vendas	01_menor_igual_media	0
4185	0.61	4	5	8	12	157	155	159	4	0	0	0	0	vendas	01_menor_igual_media	0
4186	0.99	2	3	5	8	171	170	172	2	0	0	0	0	vendas	02_acima_media	1
4187	0.88	0	3	6	10	175	177	173	2	0	0	0	1	vendas	02_acima_media	0
4188	0.92	1	3	5	7	152	154	157	4	0	0	0	1	vendas	02_acima_media	1
4189		2	4	6	9	159	159	166	3	0	0	0	0	vendas	01_menor_igual_media	0
4190	1	1	5	8	12	161	153	154	3	0	0	0	0	dados	01_menor_igual_media	0
4191	0.95	2	4	5	7	161	160	155	1	0	0	0	1	vendas	02_acima_media	0
4192	0.99	0	3	5	8	184	182	192	2	0	1	0	1	dados	01_menor_igual_media	0
4193	0.85	2	2	4	9	167	170	168	5	0	0	0	0	marketing/produto	02_acima_media	0
4194	0.48	4	4	4	8	152	154	154	5	0	0	0	0	vendas	01_menor_igual_media	0
4195	0.83	3	3	4	8	150	159	154	6	0	0	0	1	marketing/produto	01_menor_igual_media	0
4196	0.6	0	5	6	6	159	156	154	1	0	0	0	1	vendas	01_menor_igual_media	0
4197	0.89	4	4	5	7	169	162	166	4	0	0	0	0	dados	01_menor_igual_media	0
4198	0.16	0	3	6	11	144	154	154	4	0	0	0	1	TI/suporte	01_menor_igual_media	1
4199	0.49	3	3	5	6	160	155	155	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
4200	0.93	4	5	6	10	183	185	190	3	0	0	0	0	dados	01_menor_igual_media	0
4201	0.94	1	4	4	4	172	171	179	2	0	0	0	1	vendas	01_menor_igual_media	1
4202	0.64	3	4	7	10	154	154	156	4	0	0	0	0	vendas	01_menor_igual_media	0
4203	0.16	1	2	4	9	180	188	182	8	0	0	0	1	marketing/produto	01_menor_igual_media	0
4204	0.99	3	4	6	8	178	175	163	3	0	0	0	1	dados	01_menor_igual_media	0
4205	0.88	0	4	6	7	151	154	144	6	0	0	0	0	vendas	01_menor_igual_media	0
4206	0.98	3	5	7	8	158	157	154	3	0	0	0	0	dados	01_menor_igual_media	0
4207	0.04	6	6	8	12	189	192	195	5	0	0	0	0	vendas	01_menor_igual_media	1
4208	0.59	3	3	4	7	172	174	165	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
4209	0.99	0	3	3	8	160	162	162	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
4210	0.75	0	5	5	7	191	188	185	3	0	0	1	1	TI/suporte	01_menor_igual_media	0
4211	0.87	0	3	3	7	151	157	157	2	0	0	0	0	vendas	01_menor_igual_media	0
4212	0.64	0	3	6	9	158	159	147	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
4213	0.8	3	3	3	6	170	165	159	1	0	0	0	1	marketing/produto	01_menor_igual_media	0
4214	0.96	4	5	8	12	183	178	181	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
4215	0.54	2	2	2	4	156	154	148	3	0	0	0	0	dados	01_menor_igual_media	0
4216	0.53	2	3	4	6	163	162	164	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
4217	0.8	0	3	5	9	158	155	152	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
4218	0.22	3	4	6	6	158	159	169	2	0	0	0	1	vendas	01_menor_igual_media	0
4219	0.06	1	6	7	7	183	190	194	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4220	0.72	3	4	6	9	167	157	157	2	0	0	1	1	vendas	01_menor_igual_media	0
4221	0.49	0	3	5	10	161	155	158	7	0	0	0	0	vendas	02_acima_media	0
4222	0.57	0	5	7	10	186	177	178	6	0	0	0	1	dados	01_menor_igual_media	0
4223	0.99	1	4	6	8	181	189	190	10	0	1	0	1	vendas	01_menor_igual_media	0
4224	0.94	3	4	5	6	185	187	199	2	0	0	0	1	dados	02_acima_media	0
4225	0.71	1	3	3	3	169	172	169	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
4226	0.84	2	4	5	6	148	156	158	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
4227	0.15	2	6	6	7	163	165	168	4	0	0	0	0	TI/suporte	01_menor_igual_media	1
4228	0.35	3	6	6	6	165	155	153	3	0	0	0	1	dados	01_menor_igual_media	0
4229	0.62	0	4	7	7	161	162	159	3	0	0	0	1	dados	01_menor_igual_media	0
4230	0.86	0	3	4	5	190	189	184	2	0	0	0	0	dados	02_acima_media	0
4231	0.83	0	2	2	2	144	154	164	8	0	0	0	1	vendas	01_menor_igual_media	0
4232	0.47	2	4	6	11	181	190	189	6	0	0	0	0	dados	01_menor_igual_media	0
4233	0.97	1	3	5	10	174	180	179	1	0	0	0	1	dados	01_menor_igual_media	0
4234	0.19	4	5	8	8	190	187	189	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4235	0.14	2	4	6	7	170	172	179	3	0	0	0	1	dados	01_menor_igual_media	1
4236	0.43	0	2	3	6	156	155	160	3	0	0	0	0	marketing/produto	02_acima_media	0
4237	0.99	1	5	8	9	156	154	165	3	0	0	1	1	dados	01_menor_igual_media	0
4238	0.84	2	4	7	10	157	154	154	3	0	0	0	0	vendas	01_menor_igual_media	0
4239	0.48	2	2	4	5	146	153	157	3	0	0	0	1	vendas	01_menor_igual_media	1
4240	0.44	2	2	2	4	152	155	147	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4241	0.25	0	3	5	7	186	188	200	3	0	0	0	0	dados	02_acima_media	1
4242	0.94	4	4	4	5	188	185	185	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
4243	0.38	2	2	4	5	155	155	156	3	0	0	0	0	marketing/produto	02_acima_media	0
4244		5	5	6	6	180	184	182	5	0	0	1	1	marketing/produto	01_menor_igual_media	1
4245	0.39	4	5	5	7	160	158	160	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4246	0.74	4	4	7	7	156	159	163	2	0	0	0	1	vendas	01_menor_igual_media	0
4247		0	2	4	4	158	155	164	3	0	0	0	1	dados	01_menor_igual_media	0
4248	0.52	2	2	4	5	157	158	156	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
4249	0.63	1	5	8	10	177	184	183	5	0	0	0	0	marketing/produto	01_menor_igual_media	1
4250	0.87	3	4	4	5	157	154	161	8	0	0	0	0	marketing/produto	01_menor_igual_media	0
4251	0.86	3	4	4	9	167	166	154	8	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4252	0.66	2	2	5	6	157	153	154	3	0	0	0	0	dados	01_menor_igual_media	0
4253		4	4	7	9	170	162	162	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
4254	0.38	2	4	5	10	157	160	158	2	0	0	0	1	vendas	01_menor_igual_media	0
4255	0.84	3	4	4	7	147	154	146	7	0	0	0	0	vendas	01_menor_igual_media	0
4256	0.91	0	4	7	7	157	160	152	6	0	0	0	1	marketing/produto	01_menor_igual_media	0
4257	0.84	0	3	5	8	154	157	159	3	0	0	0	1	dados	01_menor_igual_media	0
4258	0.02	3	4	4	6	161	155	146	1	0	0	0	1	TI/suporte	01_menor_igual_media	1
4259		4	6	7	8	159	157	150	4	0	0	0	1	vendas	01_menor_igual_media	0
4260	0.55	4	4	6	9	178	168	156	10	0	0	0	0	marketing/produto	01_menor_igual_media	0
4261	0.67	2	3	4	9	161	158	154	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
4262		3	3	4	9	156	156	160	4	0	0	0	0	marketing/produto	02_acima_media	0
4263	0.96	3	3	6	6	193	188	196	3	0	0	0	0	vendas	01_menor_igual_media	0
4264	0.2	2	5	7	11	194	186	197	3	0	0	0	0	dados	01_menor_igual_media	0
4265	0.55	2	3	4	4	151	154	144	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
4266	0.01	3	3	4	9	162	164	153	3	0	0	0	1	vendas	02_acima_media	0
4267	0.98	3	3	4	5	185	189	178	2	0	0	0	1	vendas	01_menor_igual_media	1
4268	0.79	5	5	6	8	169	167	176	5	0	0	0	0	dados	01_menor_igual_media	0
4269	0.87	2	4	4	6	170	175	173	1	0	0	0	1	dados	01_menor_igual_media	0
4270	0.75	4	4	6	9	156	157	155	6	0	0	0	1	vendas	01_menor_igual_media	0
4271	0.89	5	5	8	9	189	189	199	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
4272	0.66	2	3	6	6	155	156	155	3	0	0	0	1	TI/suporte	02_acima_media	0
4273	0.95	0	5	8	10	176	176	178	3	0	0	0	1	vendas	02_acima_media	0
4274	0.81	2	5	5	8	185	187	192	5	0	0	0	0	dados	01_menor_igual_media	0
4275	0.33	2	3	4	8	183	174	175	4	0	0	0	0	vendas	02_acima_media	0
4276	0.96	5	5	7	12	160	166	169	7	0	0	0	0	marketing/produto	02_acima_media	0
4277	0.98	1	3	3	6	185	188	186	2	0	0	0	0	dados	01_menor_igual_media	0
4278	0.76	1	4	4	6	189	186	185	1	0	0	0	0	marketing/produto	02_acima_media	0
4279	0.99	0	4	6	7	167	160	154	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
4280	0.6	1	4	4	7	157	155	146	2	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4281	0.94	3	5	6	11	156	153	141	3	0	0	1	1	RH/financeiro	02_acima_media	0
4282	0.55	0	4	7	9	187	185	186	1	0	0	0	1	dados	01_menor_igual_media	0
4283	0.86	2	5	7	8	171	169	171	1	0	0	0	1	TI/suporte	01_menor_igual_media	0
4284	0.87	0	3	5	7	150	151	153	5	0	0	0	1	dados	01_menor_igual_media	0
4285	0.92	4	5	6	9	157	159	158	2	0	0	0	0	dados	01_menor_igual_media	0
4286	0.83	1	3	6	7	178	184	189	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
4287	0.43	1	4	4	8	176	178	187	2	0	0	0	0	dados	01_menor_igual_media	0
4288	0.54	0	6	9	12	171	162	157	3	0	0	0	0	dados	01_menor_igual_media	0
4289	0.87	2	4	5	9	153	160	158	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4290	0.9	4	4	7	11	156	155	165	3	0	0	0	1	vendas	01_menor_igual_media	0
4291	0.68	0	5	6	8	184	186	183	1	0	0	0	1	TI/suporte	02_acima_media	0
4292	0.74	3	4	7	7	153	156	154	2	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4293	0.83	2	5	7	11	183	186	198	2	0	0	0	0	dados	01_menor_igual_media	0
4294	0.73	0	3	6	6	154	150	160	6	0	0	0	0	dados	01_menor_igual_media	0
4295	0.21	2	2	4	9	163	157	149	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4296	0.46	3	3	3	4	171	169	172	3	0	0	0	1	RH/financeiro	01_menor_igual_media	1
4297	0.56	2	2	4	8	157	155	157	3	0	0	0	0	TI/suporte	02_acima_media	0
4298	1	0	3	3	3	175	174	169	3	0	0	0	0	dados	02_acima_media	0
4299	0.43	1	2	4	5	154	155	158	3	0	0	0	0	vendas	01_menor_igual_media	0
4300		2	2	2	6	154	154	145	3	0	0	0	1	dados	01_menor_igual_media	1
4301	0.85	1	5	6	7	168	158	157	2	0	0	0	0	dados	01_menor_igual_media	0
4302	0.96	2	3	5	10	159	158	156	4	0	0	0	0	dados	01_menor_igual_media	0
4303	0.95	0	3	6	10	151	160	156	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
4304		0	2	5	8	159	161	172	4	0	0	0	0	vendas	01_menor_igual_media	0
4305	1	1	3	4	5	166	159	162	3	0	0	0	1	vendas	01_menor_igual_media	0
4306	0.82	0	3	3	7	159	159	165	1	0	0	0	1	marketing/produto	01_menor_igual_media	0
4307	0.89	3	3	3	3	174	177	189	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
4308	0.63	0	2	4	5	159	154	153	3	0	0	0	1	dados	01_menor_igual_media	0
4309	0.89	0	3	5	9	162	154	152	3	0	0	0	0	vendas	01_menor_igual_media	0
4310	0.1	0	3	6	11	154	153	155	3	0	0	0	1	vendas	01_menor_igual_media	1
4311	0.88	0	5	8	13	170	177	179	3	0	0	0	0	TI/suporte	02_acima_media	0
4312	0.09	4	6	8	12	194	194	203	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
4313	0.77	4	4	7	7	160	158	155	7	0	0	0	1	vendas	01_menor_igual_media	0
4314	0.94	2	5	7	8	185	183	181	2	0	0	0	1	vendas	01_menor_igual_media	1
4315	0.77	1	4	4	6	178	178	175	5	0	0	0	1	vendas	01_menor_igual_media	0
4316	0.62	1	3	5	5	161	155	154	10	0	0	0	0	TI/suporte	01_menor_igual_media	1
4317	0.33	0	2	2	3	161	155	165	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4318	0.79	3	5	8	11	172	181	182	5	0	0	0	0	dados	01_menor_igual_media	0
4319	0.48	1	3	4	5	162	160	171	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
4320	0.27	1	5	6	8	146	154	156	6	0	0	0	0	vendas	01_menor_igual_media	1
4321	0.63	3	3	6	11	158	153	155	3	0	0	0	0	RH/financeiro	01_menor_igual_media	1
4322	0.3	0	4	6	8	174	178	177	5	0	0	0	1	TI/suporte	01_menor_igual_media	0
4323	0.98	2	4	5	8	193	186	184	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4324	0.61	0	3	5	8	150	159	148	1	0	0	0	0	dados	01_menor_igual_media	1
4325	0.85	1	3	6	8	165	157	159	3	0	0	0	0	vendas	01_menor_igual_media	0
4326		4	4	5	10	172	177	177	2	0	0	0	1	dados	02_acima_media	0
4327	0.66	2	5	5	10	147	157	146	6	1	0	0	1	RH/financeiro	02_acima_media	0
4328	0.98	3	3	5	5	178	180	183	2	0	0	0	0	dados	01_menor_igual_media	0
4329	1	3	4	6	7	185	188	177	5	0	0	0	1	vendas	01_menor_igual_media	0
4330	0.04	2	5	8	13	158	157	158	6	0	0	0	0	vendas	01_menor_igual_media	0
4331	0.34	3	4	6	8	170	173	177	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4332	0.77	2	4	6	11	158	158	159	3	0	0	0	1	vendas	01_menor_igual_media	1
4333	0.7	2	2	5	6	169	166	173	1	0	0	0	0	marketing/produto	01_menor_igual_media	0
4334	0.58	0	2	4	5	158	155	148	3	0	0	0	0	dados	01_menor_igual_media	1
4335	0.37	2	2	3	7	155	153	159	3	0	0	0	0	dados	01_menor_igual_media	0
4336	0.87	3	4	5	6	168	176	174	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
4337	0.74	0	3	3	5	159	160	163	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
4338	0.6	1	2	4	7	158	152	143	1	0	0	0	1	vendas	01_menor_igual_media	1
4339	0.18	3	3	3	5	161	159	161	2	0	0	0	1	dados	01_menor_igual_media	0
4340		1	5	6	9	180	183	188	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
4341	0.98	5	5	7	10	157	154	164	6	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4342	0.54	1	4	6	11	156	157	157	3	0	0	0	1	TI/suporte	02_acima_media	0
4343	0.07	2	2	2	5	149	152	159	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
4344	0.89	1	4	4	9	158	158	163	4	0	0	0	0	TI/suporte	01_menor_igual_media	1
4345	0.34	2	3	5	10	166	173	173	4	0	0	0	0	TI/suporte	01_menor_igual_media	1
4346	0.82	1	3	6	8	191	183	177	3	0	0	0	0	marketing/produto	01_menor_igual_media	1
4347		5	5	7	12	197	194	187	3	0	0	0	1	dados	01_menor_igual_media	0
4348	0.97	0	4	4	4	184	183	180	4	0	0	0	0	dados	01_menor_igual_media	0
4349	0.62	5	5	8	11	158	157	168	1	0	0	0	0	TI/suporte	02_acima_media	1
4350		1	4	4	9	159	158	160	1	0	0	0	1	vendas	01_menor_igual_media	0
4351	0.85	3	3	3	5	170	170	178	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4352	0.56	1	2	4	8	151	156	153	3	0	0	0	0	vendas	01_menor_igual_media	0
4353	0.82	0	2	2	6	163	158	163	2	0	0	0	0	vendas	02_acima_media	1
4354	0.32	1	2	3	3	165	175	184	3	0	0	0	0	vendas	01_menor_igual_media	1
4355	0.46	1	3	5	6	155	157	162	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4356	0.16	5	7	9	11	180	182	180	4	0	0	1	1	marketing/produto	01_menor_igual_media	0
4357	0.01	2	6	7	12	153	152	154	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
4358	0.03	3	4	4	4	156	157	153	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
4359	0.86	3	3	3	8	151	157	146	8	0	0	0	0	vendas	01_menor_igual_media	1
4360	0.72	1	2	5	6	158	156	162	2	0	0	0	0	dados	01_menor_igual_media	0
4361	0.39	2	5	8	8	182	180	187	1	1	0	0	1	dados	01_menor_igual_media	0
4362	0.41	4	4	7	7	168	164	154	7	0	0	0	0	marketing/produto	01_menor_igual_media	0
4363	0.41	2	3	3	5	154	151	163	4	0	0	0	0	dados	01_menor_igual_media	1
4364	0.09	0	2	2	5	150	154	150	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4365	0.3	3	4	5	10	185	185	196	3	0	0	0	0	TI/suporte	02_acima_media	0
4366	0.5	0	3	3	5	162	162	174	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
4367	0.71	2	4	5	10	182	188	197	6	0	0	0	1	vendas	02_acima_media	0
4368	0.93	0	3	4	4	182	181	186	3	0	0	0	1	dados	01_menor_igual_media	0
4369	0.27	1	4	6	11	184	182	182	4	0	0	0	0	dados	01_menor_igual_media	0
4370		6	6	9	10	153	162	168	5	0	0	0	0	vendas	01_menor_igual_media	0
4371	0.14	0	3	6	11	152	154	163	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
4372	0.42	5	5	8	10	167	164	168	6	0	0	0	0	vendas	01_menor_igual_media	0
4373	0.12	0	6	9	10	159	157	154	5	0	0	0	1	TI/suporte	01_menor_igual_media	0
4374	0.16	0	2	2	6	193	194	195	6	0	0	0	1	vendas	01_menor_igual_media	0
4375	0.91	3	3	3	5	183	185	175	4	0	0	0	0	marketing/produto	02_acima_media	0
4376	0.69	1	3	6	6	157	159	168	4	0	0	0	1	vendas	01_menor_igual_media	1
4377	0.81	3	4	5	8	168	167	179	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
4378	0.98	5	5	8	8	171	172	173	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
4379	0.7	2	5	5	9	173	166	166	10	0	0	0	0	TI/suporte	01_menor_igual_media	0
4380	0.93	0	3	3	3	152	153	147	3	1	0	0	1	marketing/produto	02_acima_media	0
4381	1	1	3	5	10	201	194	194	6	0	0	0	1	marketing/produto	01_menor_igual_media	0
