ID_respondente	ult_avaliacao_clima	qtde_projetos_3m	qtde_projetos_6m	qtde_projetos_12m	qtde_projetos_24m	media_horas_trabalho_3m	media_horas_trabalho_6m	media_horas_trabalho_12m	tempo_empresa	flag_promocao_3m	flag_promocao_6m	flag_promocao_12m	flag_promocao_vida	departamento	patamar_salario	turnover
3312	0.89	4	5	8	11	148	157	148	4	0	0	0	1	marketing/produto	01_menor_igual_media	0
3313		0	3	5	7	175	178	179	4	0	0	0	1	RH/financeiro	01_menor_igual_media	0
3314	0.87	3	5	8	8	155	159	155	1	0	0	0	0	dados	01_menor_igual_media	0
3315	0.88	5	6	6	7	154	156	153	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
3316	0.65	1	5	7	12	162	159	156	3	0	0	0	0	dados	01_menor_igual_media	0
3317	0.09	0	6	7	8	206	202	203	4	0	0	0	0	RH/financeiro	01_menor_igual_media	1
3318	0.7	0	2	5	5	160	152	164	2	0	0	0	1	vendas	01_menor_igual_media	1
3319	0.74	1	4	6	8	158	155	162	3	0	0	0	1	marketing/produto	02_acima_media	0
3320	0.68	4	4	6	10	154	157	157	4	0	0	0	0	vendas	01_menor_igual_media	0
3321	0.95	1	3	3	7	186	183	183	6	0	0	0	1	TI/suporte	01_menor_igual_media	0
3322	0.76	5	5	5	8	158	159	158	3	0	0	0	0	vendas	01_menor_igual_media	1
3323	0.13	4	6	8	8	182	184	192	6	0	0	0	0	vendas	02_acima_media	0
3324	0.47	3	4	5	10	167	157	158	2	0	0	0	0	vendas	01_menor_igual_media	1
3325	0.1	1	5	8	10	153	153	165	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
3326	0.93	2	4	7	7	165	156	168	3	0	0	0	0	vendas	02_acima_media	0
3327		0	2	5	10	165	154	165	4	0	0	0	0	dados	01_menor_igual_media	0
3328	0.94	3	3	4	4	167	162	167	3	0	0	1	1	vendas	01_menor_igual_media	1
3329	0.95	0	3	4	8	158	157	156	4	0	0	0	0	dados	01_menor_igual_media	0
3330	0.78	3	4	4	5	181	182	180	5	0	0	0	1	RH/financeiro	01_menor_igual_media	0
3331	0.66	2	4	7	8	157	154	151	5	0	0	0	0	dados	01_menor_igual_media	0
3332	0.68	3	4	4	9	165	167	168	2	0	0	0	0	dados	01_menor_igual_media	0
3333	0.05	0	6	9	12	193	185	178	5	0	0	0	0	dados	01_menor_igual_media	0
3334	0.12	5	7	7	11	180	188	199	4	0	0	0	1	vendas	01_menor_igual_media	1
3335	0.58	1	4	4	7	160	158	155	3	0	0	0	0	vendas	01_menor_igual_media	1
3336	0.89	1	3	6	6	178	177	173	2	0	0	0	1	marketing/produto	01_menor_igual_media	0
3337	0.93	1	4	7	9	181	182	177	3	1	0	0	1	vendas	01_menor_igual_media	0
3338	0.99	1	3	5	7	160	158	150	3	0	1	0	1	TI/suporte	01_menor_igual_media	0
3339	0.2	5	6	6	10	156	160	153	5	0	0	0	1	dados	01_menor_igual_media	0
3340	0.95	2	2	5	5	167	170	167	10	0	0	0	1	marketing/produto	02_acima_media	0
3341	0.82	4	4	7	9	182	176	185	3	0	0	0	0	TI/suporte	02_acima_media	0
3342	0.58	1	2	4	5	158	159	168	6	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3343	0.29	4	4	6	10	181	182	194	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3344	0.86	2	3	4	4	155	158	163	8	0	0	0	0	marketing/produto	02_acima_media	0
3345	0.64	0	2	4	4	157	154	151	3	0	0	0	0	dados	01_menor_igual_media	0
3346	0.72	0	4	6	9	171	172	173	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3347	0.94	3	4	4	4	153	155	157	3	1	0	0	1	marketing/produto	01_menor_igual_media	0
3348	0.61	1	5	6	7	177	176	184	5	0	0	0	1	vendas	01_menor_igual_media	0
3349	0.3	1	5	7	12	161	159	150	4	0	0	0	1	vendas	01_menor_igual_media	0
3350	0.1	3	4	7	7	177	183	190	3	0	0	0	0	vendas	01_menor_igual_media	0
3351	0.91	0	3	5	10	184	184	180	2	0	1	0	1	marketing/produto	01_menor_igual_media	0
3352	0.45	3	4	5	6	182	182	180	3	0	0	0	0	dados	01_menor_igual_media	1
3353	0.67	1	4	4	4	155	165	168	4	0	0	0	0	dados	02_acima_media	0
3354	0.86	1	4	4	9	171	170	164	1	1	0	0	1	dados	01_menor_igual_media	0
3355	0.98	4	4	4	9	192	185	182	3	0	0	0	0	vendas	01_menor_igual_media	0
3356	0.11	1	6	8	10	178	180	178	4	0	0	0	0	dados	01_menor_igual_media	1
3357	0.94	4	5	8	12	165	169	169	1	0	1	0	1	vendas	01_menor_igual_media	1
3358	0.81	0	3	5	6	157	156	153	3	0	0	0	0	vendas	01_menor_igual_media	0
3359	0.82	0	5	7	10	164	164	165	5	0	0	0	0	dados	01_menor_igual_media	0
3360	0.85	4	5	8	9	183	182	170	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
3361	0.18	5	5	5	8	153	159	162	6	0	0	0	0	dados	01_menor_igual_media	0
3362	0.1	2	3	5	7	169	170	164	1	0	0	0	1	dados	02_acima_media	0
3363	0.53	1	3	5	5	193	188	180	2	0	0	0	0	vendas	01_menor_igual_media	0
3364	0.85	4	4	4	4	190	189	185	3	0	0	0	0	vendas	01_menor_igual_media	0
3365	0.99	2	3	4	6	152	157	163	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3366	0.8	1	4	4	7	181	187	194	3	0	0	0	1	dados	01_menor_igual_media	0
3367		6	6	7	7	155	163	165	5	1	0	0	1	vendas	01_menor_igual_media	0
3368	0.94	3	4	4	9	161	154	153	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
3369	0.89	4	4	7	11	161	164	170	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
3370	0.45	2	4	4	5	161	153	161	6	0	0	0	0	TI/suporte	01_menor_igual_media	0
3371	0.52	0	3	4	7	154	154	153	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
3372	0.13	3	4	6	7	164	157	163	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
3373	0.73	5	5	7	11	186	176	175	1	0	0	0	0	vendas	01_menor_igual_media	0
3374	0.54	4	4	7	12	179	176	184	1	0	0	0	0	marketing/produto	01_menor_igual_media	1
3375	0.51	4	5	7	7	160	157	159	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
3376	0.31	3	4	6	8	155	160	160	3	0	0	0	0	vendas	01_menor_igual_media	0
3377	0.34	3	6	8	11	167	162	173	6	0	0	0	0	dados	01_menor_igual_media	0
3378	0.93	2	3	3	4	166	167	160	2	0	0	1	1	vendas	01_menor_igual_media	1
3379	0.4	0	3	5	5	155	157	158	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3380	0.8	1	5	7	8	148	150	162	6	0	0	0	0	RH/financeiro	02_acima_media	0
3381	0.68	4	4	6	10	185	182	179	4	0	0	0	0	RH/financeiro	01_menor_igual_media	1
3382	0.92	3	4	7	11	161	159	159	2	0	0	0	0	dados	01_menor_igual_media	0
3383	0.98	2	4	5	8	147	153	165	10	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3384	0.01	4	5	7	11	179	188	193	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
3385	0.88	1	4	5	10	195	188	186	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3386	0.95	3	5	7	10	149	156	159	3	0	0	0	0	RH/financeiro	02_acima_media	0
3387	0.74	1	4	5	7	163	166	173	3	0	0	0	0	vendas	01_menor_igual_media	1
3388	0.64	1	4	5	8	154	156	154	3	0	0	0	0	dados	01_menor_igual_media	0
3389	1	2	3	3	6	155	158	156	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3390	0.72	1	3	3	5	184	179	190	5	0	0	0	0	marketing/produto	01_menor_igual_media	0
3391	0.48	4	4	7	11	182	180	182	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3392	0.97	2	3	4	4	179	185	179	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
3393	0.3	0	4	7	12	160	150	144	3	0	0	0	1	TI/suporte	02_acima_media	0
3394	0.97	2	4	5	6	180	183	182	1	0	0	0	0	RH/financeiro	01_menor_igual_media	1
3395	0.14	0	5	8	8	165	162	161	5	0	0	0	1	vendas	01_menor_igual_media	0
3396	0.66	1	4	7	11	169	169	176	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
3397	0.02	2	2	3	3	157	154	152	3	0	1	0	1	RH/financeiro	01_menor_igual_media	0
3398	0.02	0	4	6	9	163	156	153	6	0	0	0	1	vendas	02_acima_media	0
3399	0.7	1	4	6	11	153	154	158	3	0	0	0	0	vendas	01_menor_igual_media	1
3400	0.58	0	2	3	4	151	155	147	3	0	0	0	1	marketing/produto	02_acima_media	0
3401	0.7	0	4	5	7	157	155	155	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3402	0.49	2	4	7	11	178	177	168	3	0	0	0	0	vendas	01_menor_igual_media	0
3403	0.86	5	5	7	8	187	185	182	3	0	0	0	1	dados	01_menor_igual_media	0
3404	0.54	5	5	5	10	163	153	146	3	0	0	0	0	dados	01_menor_igual_media	0
3405	0.84	2	4	4	8	185	185	192	6	0	0	0	0	marketing/produto	01_menor_igual_media	0
3406	0.69	3	4	5	6	149	157	156	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
3407	0.18	3	4	5	10	177	167	164	1	0	0	0	1	marketing/produto	01_menor_igual_media	1
3408	0.02	0	6	9	9	159	157	150	6	0	0	1	1	dados	01_menor_igual_media	0
3409	0.48	2	4	7	8	161	160	166	4	0	0	0	0	marketing/produto	02_acima_media	0
3410	0.65	3	5	6	7	184	186	194	3	0	0	0	1	dados	02_acima_media	0
3411	0.88	4	4	5	5	161	152	147	4	0	0	0	0	vendas	01_menor_igual_media	0
3412	0.45	0	4	4	6	174	173	170	2	0	0	0	1	dados	01_menor_igual_media	0
3413		1	4	7	8	175	178	180	4	0	0	0	0	dados	01_menor_igual_media	0
3414	0.76	0	3	6	9	156	156	154	3	0	0	0	1	vendas	01_menor_igual_media	1
3415	0.2	1	6	8	9	192	194	199	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
3416	0.7	1	2	4	5	163	158	148	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
3417	0.68	3	4	6	6	153	156	145	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3418	0.94	2	4	6	6	190	188	181	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3419	0.43	2	5	8	11	155	160	160	5	0	0	0	1	dados	01_menor_igual_media	0
3420	0.71	5	5	7	10	176	173	180	3	0	0	0	0	dados	02_acima_media	1
3421	0.73	0	2	4	8	157	154	160	3	0	0	0	0	RH/financeiro	01_menor_igual_media	1
3422	0.53	1	5	6	6	181	182	179	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3423	0.9	2	4	4	8	159	158	164	3	0	0	0	0	vendas	01_menor_igual_media	0
3424	0.9	5	5	5	7	172	178	179	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
3425	0.99	5	5	7	9	165	164	163	2	0	0	0	0	dados	01_menor_igual_media	0
3426	0.6	2	4	7	12	166	157	150	3	0	0	0	1	dados	02_acima_media	0
3427	0.83	0	5	7	8	184	185	177	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3428	0.89	5	5	7	9	186	176	178	5	0	0	0	1	RH/financeiro	01_menor_igual_media	0
3429		3	3	6	9	175	172	186	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3430	0.59	0	3	6	11	147	150	150	8	0	0	0	0	marketing/produto	01_menor_igual_media	0
3431	0.88	0	3	5	10	157	166	176	3	0	0	0	1	marketing/produto	02_acima_media	0
3432	0.85	0	2	3	4	157	164	161	2	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3433	0.94	0	3	4	8	155	156	158	2	0	0	0	0	TI/suporte	02_acima_media	0
3434	0.69	3	4	5	6	152	154	157	4	0	0	0	1	dados	02_acima_media	0
3435	0.94	3	3	3	3	156	156	159	10	0	0	0	1	TI/suporte	01_menor_igual_media	0
3436	0.16	1	6	7	12	181	184	172	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
3437	0.9	2	3	4	5	165	168	168	3	0	0	0	1	dados	02_acima_media	0
3438	0.43	2	4	4	9	156	157	146	5	0	0	0	1	dados	02_acima_media	0
3439	0.35	0	2	3	8	156	154	151	3	0	0	0	0	dados	02_acima_media	0
3440	0.03	3	4	6	6	163	160	170	1	0	0	0	0	dados	01_menor_igual_media	0
3441	0.91	4	4	6	8	168	170	182	5	0	0	0	0	vendas	01_menor_igual_media	0
3442	0.24	2	3	3	5	169	168	156	5	0	0	0	1	TI/suporte	01_menor_igual_media	0
3443	0.56	1	3	5	8	150	157	162	6	0	0	0	1	vendas	01_menor_igual_media	0
3444	0.52	1	2	3	4	146	156	166	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
3445	0.94	1	4	7	7	158	153	154	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
3446	0.34	0	5	8	12	176	175	177	4	0	0	0	1	dados	01_menor_igual_media	0
3447	0.28	1	3	5	8	144	151	152	5	0	0	0	0	TI/suporte	01_menor_igual_media	1
3448	0.89	2	3	4	6	169	168	169	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
3449	0.98	0	2	4	8	161	158	156	3	0	0	0	1	dados	01_menor_igual_media	0
3450	0.76	4	4	7	7	149	158	157	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3451	0.91	3	4	5	9	155	156	167	3	0	0	1	1	vendas	02_acima_media	0
3452	0.15	6	7	8	12	214	204	201	4	0	0	0	0	RH/financeiro	01_menor_igual_media	1
3453	0.08	1	4	7	11	158	158	160	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3454	0.68	0	4	7	7	155	158	160	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
3455	0.98	0	4	6	8	162	155	148	3	0	0	0	0	dados	01_menor_igual_media	0
3456	0.3	1	4	7	11	161	162	164	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3457	0.57	0	3	5	5	161	159	157	4	0	0	0	1	vendas	01_menor_igual_media	1
3458	0.26	0	4	5	5	157	152	149	1	0	0	1	1	vendas	01_menor_igual_media	0
3459	0.88	2	4	5	6	177	182	186	3	0	0	0	1	dados	01_menor_igual_media	0
3460	0.65	0	5	7	12	184	176	177	5	0	0	1	1	TI/suporte	01_menor_igual_media	0
3461	0.19	0	3	5	10	143	151	142	6	0	0	0	0	vendas	02_acima_media	0
3462	0.68	0	3	5	9	181	183	184	4	0	0	0	1	marketing/produto	01_menor_igual_media	0
3463	0.52	3	4	7	12	151	154	154	1	0	0	0	1	dados	02_acima_media	0
3464	0.55	0	3	5	10	183	186	189	3	0	0	0	0	marketing/produto	02_acima_media	0
3465	0.86	2	2	5	10	158	158	156	5	0	0	0	0	dados	01_menor_igual_media	0
3466	0.96	0	5	7	9	188	182	179	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
3467	0.74	3	5	7	12	154	160	159	4	0	0	0	0	TI/suporte	02_acima_media	0
3468	0.27	3	3	5	9	150	150	146	3	0	0	0	0	vendas	02_acima_media	0
3469	0.06	3	6	7	8	196	194	201	4	0	0	0	0	TI/suporte	01_menor_igual_media	1
3470	0.44	2	3	6	7	152	160	163	1	0	0	0	1	dados	01_menor_igual_media	1
3471		2	5	5	10	164	175	176	4	0	0	0	0	vendas	01_menor_igual_media	0
3472	0.83	0	3	6	11	157	162	162	3	0	0	0	1	marketing/produto	02_acima_media	0
3473	0.68	4	6	8	11	192	192	186	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
3474		3	4	6	10	182	170	167	3	0	0	0	1	dados	02_acima_media	0
3475	0.93	3	4	7	8	164	170	164	3	0	0	0	0	vendas	01_menor_igual_media	0
3476	0.59	1	3	6	6	174	173	184	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3477	0.13	5	6	8	12	196	196	194	4	0	0	0	1	vendas	01_menor_igual_media	1
3478	0.23	3	5	8	10	156	159	160	3	0	0	0	0	dados	01_menor_igual_media	0
3479	0.85	2	3	3	7	189	189	198	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3480	0.93	0	4	6	8	148	154	153	1	0	0	0	0	marketing/produto	01_menor_igual_media	0
3481	0.06	1	2	3	8	143	153	154	3	0	0	0	1	dados	01_menor_igual_media	0
3482	0.92	4	4	7	11	152	156	153	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3483	0.63	2	2	3	8	158	156	168	2	0	0	0	1	dados	02_acima_media	0
3484	0.99	0	3	5	9	160	161	151	2	0	0	0	0	vendas	01_menor_igual_media	0
3485	0.81	0	3	5	5	166	165	166	10	0	0	0	0	vendas	01_menor_igual_media	0
3486	0.95	5	5	6	11	159	154	166	2	0	0	0	1	dados	02_acima_media	0
3487	0.27	6	6	6	10	159	156	162	5	0	0	0	1	RH/financeiro	01_menor_igual_media	0
3488	0.59	0	3	4	4	174	172	172	1	0	0	0	1	TI/suporte	01_menor_igual_media	0
3489	1	3	4	5	6	173	173	180	6	0	0	0	0	TI/suporte	01_menor_igual_media	0
3490		1	2	4	5	159	159	160	1	0	0	0	1	dados	01_menor_igual_media	0
3491	0.16	0	2	5	10	150	152	160	3	0	0	0	1	vendas	01_menor_igual_media	1
3492	0.07	0	6	6	11	202	201	200	4	0	0	0	0	vendas	01_menor_igual_media	1
3493	0.59	3	5	6	10	159	156	158	3	0	1	0	1	dados	01_menor_igual_media	0
3494		3	3	5	10	169	161	164	3	0	0	0	1	vendas	02_acima_media	0
3495	0.53	3	5	8	11	177	184	187	1	0	0	0	1	marketing/produto	01_menor_igual_media	1
3496	0.23	4	4	5	8	160	152	153	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
3497	0.74	1	5	7	8	177	174	177	5	0	0	0	1	marketing/produto	01_menor_igual_media	0
3498	0.96	0	3	3	7	163	165	162	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3499	0.67	1	4	7	7	150	157	156	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
3500	0.97	3	3	3	6	154	156	152	3	0	0	0	0	dados	02_acima_media	0
3501	0.6	2	4	5	6	169	170	177	2	0	0	0	0	dados	01_menor_igual_media	0
3502	0.1	2	4	6	8	149	150	139	3	0	0	0	0	vendas	01_menor_igual_media	0
3503	0.97	2	3	6	10	161	158	164	3	0	0	0	0	vendas	01_menor_igual_media	0
3504	0.39	2	5	6	9	157	159	162	3	0	0	0	1	dados	02_acima_media	0
3505	0.72	3	3	3	3	156	159	153	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
3506	0.95	4	4	4	6	153	158	161	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
3507	0.69	2	5	8	8	154	153	157	5	0	0	0	1	TI/suporte	01_menor_igual_media	0
3508	0.9	0	4	4	7	147	153	164	3	0	0	0	0	vendas	01_menor_igual_media	0
3509	0.05	1	5	5	6	153	163	163	6	0	0	0	1	dados	01_menor_igual_media	0
3510	1	3	3	5	8	188	188	188	3	0	0	0	1	dados	01_menor_igual_media	0
3511	0.1	2	2	5	7	158	155	158	3	0	0	0	1	vendas	01_menor_igual_media	0
3512	0.52	1	4	7	11	152	158	160	4	0	0	0	1	dados	01_menor_igual_media	0
3513		2	4	6	7	163	166	170	4	0	0	0	0	vendas	01_menor_igual_media	0
3514	0.27	4	4	5	10	184	187	190	4	0	1	0	1	RH/financeiro	01_menor_igual_media	1
3515	0.99	1	4	4	8	158	159	155	4	0	0	0	0	RH/financeiro	02_acima_media	0
3516	0.62	2	4	7	11	153	155	149	3	0	0	0	0	dados	01_menor_igual_media	0
3517	0.19	3	3	3	3	171	168	180	3	0	0	0	0	vendas	02_acima_media	0
3518	0.77	0	2	5	10	154	154	153	3	0	0	0	1	vendas	01_menor_igual_media	0
3519	0.79	2	5	7	12	166	174	179	4	0	1	0	1	vendas	02_acima_media	0
3520	0.84	1	4	6	7	156	154	153	7	0	0	0	1	vendas	01_menor_igual_media	0
3521	0.17	0	3	5	8	152	154	166	2	0	0	1	1	vendas	01_menor_igual_media	1
3522	0.57	0	3	5	9	156	165	177	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
3523	0.3	1	2	3	5	153	154	158	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3524	0.9	5	5	5	7	157	159	152	4	0	1	0	1	vendas	01_menor_igual_media	0
3525	0.99	0	4	5	7	168	164	161	4	0	0	0	1	dados	01_menor_igual_media	0
3526	1	2	5	6	9	178	176	178	4	0	0	0	0	dados	01_menor_igual_media	0
3527	0.99	1	2	5	6	193	193	197	3	0	0	0	1	dados	01_menor_igual_media	0
3528	0.98	2	3	3	3	150	155	163	8	0	0	0	1	vendas	01_menor_igual_media	1
3529	0.73	0	4	7	11	189	183	184	1	0	0	0	1	vendas	01_menor_igual_media	1
3530	0.7	2	5	5	5	161	155	156	3	0	1	0	1	dados	01_menor_igual_media	0
3531	0.9	2	4	6	9	169	159	155	2	0	0	0	0	marketing/produto	01_menor_igual_media	1
3532	0.72	6	6	9	10	172	180	183	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
3533	0.81	1	2	5	9	159	159	170	2	0	0	0	0	dados	02_acima_media	0
3534	0.73	0	3	4	7	159	161	173	2	0	0	0	0	marketing/produto	01_menor_igual_media	0
3535	0.93	0	4	4	7	177	180	180	5	0	0	0	0	dados	01_menor_igual_media	0
3536	0.17	4	4	7	11	191	190	200	10	0	0	0	0	vendas	01_menor_igual_media	0
3537	0.93	0	3	3	5	185	181	169	3	0	0	0	1	marketing/produto	02_acima_media	0
3538	0.76	3	4	5	5	173	164	155	4	0	0	0	0	vendas	01_menor_igual_media	0
3539	0.01	0	3	3	8	159	152	144	7	0	0	0	1	vendas	01_menor_igual_media	0
3540	0.96	1	2	4	4	186	185	174	4	0	0	0	0	vendas	01_menor_igual_media	0
3541	0.99	2	3	4	8	164	158	154	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
3542	0.82	2	3	6	9	189	189	199	1	0	0	0	0	TI/suporte	02_acima_media	0
3543	0.81	5	5	8	13	181	184	196	5	0	0	0	0	dados	01_menor_igual_media	0
3544	0.8	4	4	4	8	173	173	173	4	0	0	0	0	dados	02_acima_media	0
3545	0.83	0	2	3	6	154	157	156	2	0	0	0	0	marketing/produto	02_acima_media	0
3546	0.89	5	5	5	6	179	186	176	5	0	0	0	1	dados	01_menor_igual_media	0
3547	0.39	1	2	2	5	144	153	154	3	0	0	0	0	vendas	01_menor_igual_media	1
3548	0.88	0	4	4	4	163	162	164	4	0	0	0	1	marketing/produto	01_menor_igual_media	0
3549	0.32	4	5	7	12	166	159	161	3	0	0	0	1	dados	01_menor_igual_media	0
3550	0.85	3	3	3	8	153	156	163	7	0	0	0	0	vendas	01_menor_igual_media	1
3551	0.39	0	2	5	9	153	155	164	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
3552	0.83	2	3	6	8	167	159	152	3	0	0	0	0	dados	02_acima_media	0
3553	0.76	0	2	4	9	156	156	155	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3554	0.48	2	4	4	7	163	156	164	3	0	0	0	0	dados	01_menor_igual_media	1
3555	0.97	5	5	8	12	173	176	178	6	0	0	0	1	marketing/produto	01_menor_igual_media	0
3556	0.59	2	3	4	8	183	186	178	4	0	0	0	0	dados	01_menor_igual_media	0
3557		0	3	3	7	164	163	159	2	0	1	0	1	marketing/produto	01_menor_igual_media	0
3558	0.38	0	4	7	9	160	158	155	6	0	0	0	0	vendas	01_menor_igual_media	1
3559	0.89	0	3	5	7	169	176	176	3	0	0	0	0	RH/financeiro	01_menor_igual_media	1
3560	0.98	2	5	6	10	162	159	157	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3561	0.79	2	5	6	9	176	173	174	2	0	0	0	1	TI/suporte	01_menor_igual_media	1
3562	0.98	3	3	4	4	152	153	153	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
3563	0.85	0	5	7	9	174	184	184	5	0	0	0	0	dados	01_menor_igual_media	0
3564	0.7	0	4	5	7	167	173	170	2	0	0	0	0	vendas	02_acima_media	0
3565	0.34	2	4	5	6	171	173	166	1	0	0	0	0	dados	01_menor_igual_media	0
3566	0.52	1	4	4	9	178	179	185	3	0	0	0	0	vendas	01_menor_igual_media	0
3567	0.82	2	3	3	5	160	158	159	5	0	0	0	0	dados	01_menor_igual_media	0
3568	0.96	4	4	5	9	173	164	165	4	0	0	1	1	vendas	01_menor_igual_media	0
3569	0.94	3	3	4	4	155	156	147	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3570	0.8	0	4	5	10	165	162	160	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3571	0.76	2	5	7	12	190	184	194	6	0	0	0	1	dados	01_menor_igual_media	0
3572	0.97	0	4	7	8	151	160	160	1	0	0	0	1	vendas	01_menor_igual_media	0
3573	0.64	3	4	5	10	174	176	166	3	0	0	0	0	marketing/produto	01_menor_igual_media	1
3574	0.68	4	4	6	11	169	167	174	1	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3575	0.98	0	3	3	7	186	187	186	10	0	0	0	0	dados	01_menor_igual_media	0
3576	0.54	2	4	4	6	159	159	165	3	0	0	0	0	vendas	01_menor_igual_media	0
3577	0.88	3	3	3	7	161	152	154	5	0	0	1	1	TI/suporte	01_menor_igual_media	0
3578	0.98	3	4	4	9	177	174	170	4	0	0	0	1	marketing/produto	01_menor_igual_media	1
3579	0.08	3	5	7	10	173	182	182	5	0	1	0	1	TI/suporte	01_menor_igual_media	0
3580	0.87	3	5	8	11	168	169	170	5	0	0	0	0	marketing/produto	01_menor_igual_media	0
3581	0.76	1	5	5	5	167	174	178	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
3582	0.17	0	6	9	11	209	199	193	4	0	0	0	0	dados	01_menor_igual_media	0
3583	0.96	4	4	7	11	155	154	153	2	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3584	0.38	1	2	4	8	189	188	186	8	0	0	0	0	marketing/produto	01_menor_igual_media	0
3585	0.53	0	2	4	9	159	155	152	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3586	0.71	0	2	3	7	167	159	157	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
3587		2	2	2	6	157	159	157	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3588	0.56	3	5	5	10	156	157	159	3	0	0	0	0	dados	01_menor_igual_media	0
3589	0.13	2	2	3	3	150	153	143	3	0	1	0	1	RH/financeiro	01_menor_igual_media	0
3590	0.81	2	5	5	10	172	172	179	4	0	0	0	0	vendas	01_menor_igual_media	0
3591	0.11	1	2	2	4	152	152	149	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
3592	0.91	2	3	3	6	193	186	186	3	0	0	0	0	marketing/produto	02_acima_media	0
3593	0.8	3	4	6	6	153	156	161	2	0	0	0	1	dados	01_menor_igual_media	0
3594	0.9	0	5	6	11	187	186	183	5	0	0	0	0	dados	01_menor_igual_media	0
3595	0.98	3	4	6	8	158	159	151	4	0	0	0	0	TI/suporte	02_acima_media	0
3596	0.69	1	5	8	11	179	178	190	4	0	0	0	1	marketing/produto	01_menor_igual_media	0
3597	0.34	1	2	4	4	158	156	153	3	0	0	0	1	vendas	01_menor_igual_media	1
3598	0.87	4	4	7	11	164	167	157	4	0	0	0	0	dados	01_menor_igual_media	0
3599		3	4	4	7	174	180	175	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
3600	0.95	0	2	4	4	164	163	157	5	1	0	0	1	marketing/produto	01_menor_igual_media	0
3601	0.75	1	2	5	5	180	190	187	2	0	0	0	0	dados	01_menor_igual_media	0
