ID	SAFRA	IDADE	RENDA_MEDIA_MENSAL	TOTAL_INVESTIMENTOS	QTDE_CONSULTAS_CREDITO_12M	QTDE_CARTOES	QTDE_EMPRESTIMOS_12M	QTDE_CHEQUE_ESPECIAL_12M	QTDE_PGTOS_EM_ATRASO_12M	TOTAL_DIAS_ATRASO_12M	FLAG_PGTO_PARCIAL_12M	VALOR_PGTOS_12M	PERC_MEDIO_LIMITE_TOMADO_12M	RESPOSTA_MAU_BOM
0xa94a	Safra 1	48	2500	86400	0	2	0	1	1	8	Nao	16630	0.14	1
0xa956	Safra 3	48	12600	4200	0	2	0	0	2	2	Nao	3740	0.24	1
0xa962	Safra 2	48	15800	159000	6	1	0	1	0	0	Nao	14187	0.02	1
0xa96e	Safra 2	48	4300	100	0	3	1	1	2	2	Sim	22328	0.5	1
0xa97a	Safra 3	48	9300	0	0	7	1	1	3	43	Sim	28429	0.02	1
0xa986	Safra 3	48	10400	12000	2	3	1	4	2	27	Sim	16676	0.42	1
0xa992	Safra 2	48	3600	1800	1	2	0	1	1	7	Nao	4498	0	1
0xa993	Safra 2	48	5100	0	1	3	1	1	2	9	Sim	9492	0.46	1
0xa994	Safra 3	48	10300	100	0	5	1	1	11	67	Sim	3861	0.02	0
0xa99e	Safra 1	48	8200	100	1	7	2	2	8	53	Sim	17489	0.52	1
0xa9aa	Safra 1	48	7700	8900	0	2	0	0	1	1	Nao	4724	0.87	1
0xa9b6	Safra 3	48	21600	48800	6	8	0	6	3	9	Sim	23910	0.21	1
0xa9c2	Safra 2	48	8900	0	0	5	2	1	2	31	Sim	5769	0.12	1
0xa9ce	Safra 3	48	5200	4400	1	4	0	1	2	8	Sim	17650	0.03	1
0xa9da	Safra 1	48	7600	1600	1	3	1	2	3	23	Sim	45987	0.05	1
0xa9e6	Safra 2	48	5500	0	1	2	0	2	1	5	Sim	15227	0.07	1
0xa9f2	Safra 1	48	4500	28600	1	1	0	1	0	0	Nao	8353	0.09	1
0xa9fe	Safra 2	48	2300	43300	3	2	0	1	2	4	Nao	7797	0.04	1
0xaa0a	Safra 3	48	12200	0	0	5	1	1	3	55	Sim	24606	0.09	1
0xaa16	Safra 2	48	6700	43500	0	3	1	1	1	24	Nao	21792	0.45	1
0xaa22	Safra 3	48	6800	0	0	2	0	1	1	3	Nao	10979	0.26	1
0xaa2e	Safra 3	48	3400	4300	1	3	0	1	4	13	Sim	589	0.02	1
0xaa3a	Safra 1	48	9600	26700	0	5	1	1	3	35	Sim	6232	0.4	1
0xaa46	Safra 2	48	1700	0	0	3	1	1	3	24	Sim	7044	0.04	0
0xaa4d	Safra 3	48	18500	1600	0	1	0	1	0	0	Sim	2185	0.22	1
0xaa52	Safra 3	48	13300	200	0	2	0	1	1	2	Sim	7218	0.61	1
0xaa5e	Safra 2	48	13100	600	2	5	2	4	3	47	Sim	6625	0.2	1
0xaa6a	Safra 1	48	5500	3000	0	2	0	1	2	8	Sim	15957	0.06	1
0xaa76	Safra 3	48	4900	108900	2	3	2	2	4	61	Sim	18431	0.06	1
0xaa82	Safra 1	48	5400	2800	2	1	0	1	0	0	Nao	12820	0.57	1
0xaa8e	Safra 3	48	7400	45000	3	3	1	3	4	50	Sim	15126	0.21	1
0xaa9a	Safra 3	48	10800	71700	1	1	0	1	0	0	Nao	7864	0.04	1
0xaaa6	Safra 2	48	9000	1300	2	4	0	4	2	12	Sim	4460	0.4	1
0xaab2	Safra 2	48	7900	2900	3	2	0	2	2	6	Sim	28155	0.03	1
0xaabe	Safra 1	48	11600	43900	0	4	0	1	1	1	Nao	1380	0.74	0
0xaaca	Safra 2	48	9000	4000	0	4	0	1	1	2	Sim	33821	0	1
0xaad6	Safra 1	48	2700	97800	0	1	0	1	0	0	Nao	9648	0.28	1
0xaae2	Safra 1	48	20900	8500	1	9	3	2	3	21	Sim	5744	0.06	1
0xaaee	Safra 2	48	3200	2700	0	1	0	1	0	0	Sim	11311	0.84	1
0xaafa	Safra 1	48	3900	5600	1	4	0	1	3	14	Nao	752	0	1
0xab06	Safra 1	48	2000	3800	0	1	0	1	1	1	Nao	8662	0.72	0
0xab12	Safra 1	48	5500	0	0	4	0	1	2	2	Nao	6848	0.23	0
0xab1e	Safra 2	48	6300	0	1	3	1	2	2	6	Sim	19762	0.55	1
0xab2a	Safra 3	48	3900	5500	1	3	1	2	2	24	Sim	12786	0.49	0
0xab36	Safra 3	48	8100	1400	3	5	1	2	5	68	Sim	51300	0.27	1
0xab42	Safra 1	48	2200	63400	0	1	0	0	0	0	Sim	3992	0.63	1
0xab4e	Safra 2	48	29500	0	1	5	2	2	4	54	Sim	21463	0.01	1
0xab5a	Safra 1	48	6800	50400	0	2	0	1	1	4	Nao	10576	0.04	1
0xab60	Safra 2	48	5000	0	1	4	0	2	2	16	Sim	9128	0	0
0xab61	Safra 3	48	5400	11900	1	2	0	1	1	7	Sim	18203	0.83	1
0xab66	Safra 2	48	5800	0	1	3	1	2	2	21	Sim	30963	0.28	1
0xab72	Safra 3	48	14300	7200	0	3	1	1	2	17	Sim	8404	0.09	1
0xab7e	Safra 1	48	6600	15500	1	3	0	1	2	11	Sim	19596	0.04	1
0xab8a	Safra 2	48	4200	3700	1	2	0	2	1	4	Sim	16979	0.2	1
0xab8c	Safra 2	48	11100	100	0	1	0	1	0	0	Nao	8872	0.34	1
0xab8d	Safra 2	48	3700	1100	0	2	0	1	2	6	Sim	5099	0.2	1
0xab96	Safra 1	48	5300	100	0	1	0	1	0	0	Nao	5116	0.58	1
0xaba2	Safra 2	48	5200	109900	0	2	0	1	2	3	Nao	5147	0.22	1
0xabae	Safra 1	48	3600	100	0	1	0	1	0	0	Nao	10341	0.88	1
0xabba	Safra 1	48	1900	0	0	1	0	1	0	0	Sim	0	0	1
0xabc0	Safra 1	48	1300	9700	0	3	2	3	2	2	Nao	10919	0.3	1
0xabc1	Safra 1	48	3600	5600	2	2	0	2	2	2	Nao	9999	0.09	1
0xabc6	Safra 1	48	4800	0	0	4	0	1	1	1	Sim	20968	0.88	1
0xabcd	Safra 1	48	16800	2000	0	4	0	2	2	7	Sim	10365	0.37	1
0xabd2	Safra 3	48	26800	42900	0	1	0	0	0	0	Nao	14117	0.58	1
0xabde	Safra 2	48	9300	0	0	5	0	1	3	8	Sim	31335	0.05	1
0xabea	Safra 3	48	17500	165200	0	4	0	0	1	5	Nao	14322	0.93	1
0xabf6	Safra 1	48	7500	1200	0	3	1	1	3	12	Sim	19235	0.08	1
0xac02	Safra 1	48	3400	0	1	3	0	2	4	11	Nao	4058	0.3	0
0xac0e	Safra 2	48	10600	37100	0	1	0	1	0	0	Nao	15463	0.94	1
0xac1a	Safra 1	48	11000	900	0	4	0	1	2	15	Sim	12351	0.75	1
0xac26	Safra 3	48	11900	0	0	3	1	2	4	69	Sim	10081	0.28	0
0xac32	Safra 2	48	5300	0	0	4	0	2	3	13	Sim	14744	0.2	1
0xac3e	Safra 3	48	26600	13000	1	7	1	2	2	10	Sim	31158	0.8	1
0xac40	Safra 3	48	4900	1900	2	3	1	2	3	30	Sim	6329	0.02	1
0xac41	Safra 3	48	7400	800	0	4	0	1	2	7	Sim	19422	0.32	1
0xac44	Safra 1	48	6500	0	1	6	2	2	1	5	Sim	8537	0.05	1
0xac45	Safra 2	48	4300	35600	0	2	0	2	4	5	Sim	14130	0.07	1
0xac4a	Safra 1	48	9300	2900	0	1	0	0	0	0	Nao	7419	0.22	1
0xac56	Safra 2	48	10600	500	0	4	1	1	2	20	Sim	31769	0.32	0
0xac5d	Safra 1	48	15300	13100	0	3	1	1	2	19	Nao	8877	0.64	1
0xac62	Safra 2	48	11000	7900	2	3	1	2	3	160	Sim	23587	0.22	0
0xac6e	Safra 1	48	3700	5400	0	3	0	3	3	15	Sim	11164	0.2	0
0xac7a	Safra 2	48	6300	800	1	3	1	2	1	29	Sim	23439	0.47	1
0xac86	Safra 3	48	3800	12700	1	1	0	1	0	0	Sim	14233	0.09	1
0xac92	Safra 3	48	6400	0	1	3	1	2	3	27	Sim	21131	0.52	1
0xac9e	Safra 2	48	9200	9400	0	2	0	1	1	8	Sim	28582	0.73	1
0xacaa	Safra 2	48	3600	100	1	2	0	1	2	3	Nao	8887	0	1
0xacb6	Safra 2	48	9400	300	1	5	2	2	4	54	Sim	12627	0.09	0
0xacc2	Safra 3	48	22300	16100	0	2	0	1	3	3	Nao	9046	0.98	1
0xacce	Safra 2	48	9000	0	4	4	1	3	2	27	Sim	34809	0.19	1
0xacda	Safra 1	48	16000	0	6	3	1	3	2	28	Sim	7725	0.15	1
0xace6	Safra 2	48	12600	84200	4	2	0	1	2	5	Nao	12487	0.77	1
0xaced	Safra 1	48	3000	102200	1	1	0	1	0	0	Nao	3937	0	1
0xacf2	Safra 3	48	4700	0	1	5	1	1	4	34	Sim	2719	0.29	1
0xacfe	Safra 2	48	10000	16300	0	3	0	1	6	13	Sim	28223	0.06	1
0xad0a	Safra 1	48	3200	0	1	2	0	1	1	7	Sim	16235	0.37	1
0xad16	Safra 2	48	4000	200	2	2	0	2	1	4	Sim	18745	0.43	1
0xad22	Safra 1	48	7500	100	0	4	0	1	2	2	Nao	11847	0.06	1
0xad2e	Safra 2	48	9800	15100	0	2	0	0	1	4	Nao	14699	0.58	1
0xad3a	Safra 3	48	8400	126000	0	1	0	1	0	0	Sim	2179	0.21	1
0xad46	Safra 3	48	4800	0	0	4	0	1	2	13	Sim	11849	0.1	0
0xad52	Safra 1	48	8000	1200	0	1	0	1	1	1	Nao	9102	0.08	1
0xad5e	Safra 3	48	2100	0	0	1	0	1	0	0	Nao	6789	0.85	1
0xad6a	Safra 1	48	4700	0	0	2	0	1	2	4	Nao	5353	0.02	1
0xad76	Safra 2	48	6000	114700	0	4	0	1	2	7	Nao	3278	0.14	1
0xad82	Safra 2	48	9000	3900	1	1	0	2	0	0	Sim	10697	0.01	1
0xad83	Safra 1	48	7400	0	1	2	0	2	1	9	Sim	11377	0.2	0
0xad84	Safra 3	48	4400	200	2	5	3	2	3	34	Sim	13963	0.62	1
0xad8e	Safra 3	48	8700	300	0	4	0	1	1	1	Sim	12918	0.12	1
0xad9a	Safra 2	48	1600	200	1	1	0	2	0	0	Nao	10020	0.26	1
0xada6	Safra 2	48	4200	0	1	2	0	1	1	2	Sim	8526	0.32	1
0xadb2	Safra 2	48	11900	23400	2	2	0	2	2	7	Sim	17132	0.72	1
0xadbe	Safra 2	48	19800	7100	1	3	0	2	3	14	Sim	16902	0.11	1
0xadca	Safra 1	48	7100	1100	0	2	0	2	1	7	Nao	3355	0.18	1
0xadd6	Safra 2	48	26900	0	0	4	0	1	3	13	Sim	5815	0.46	1
0xade2	Safra 3	48	3100	0	0	2	0	0	1	7	Nao	18561	0.24	1
0xadee	Safra 2	48	1300	1300	1	1	0	3	0	0	Nao	8122	0.25	1
0xadf0	Safra 3	48	2300	92800	0	4	0	3	3	12	Sim	24273	0.06	1
0xadf1	Safra 1	48	3300	0	0	1	0	1	0	0	Nao	8339	0.72	1
0xadfa	Safra 3	48	7600	22500	3	2	0	1	0	0	Sim	16290	0.23	1
0xadfd	Safra 1	48	4700	7000	0	4	0	1	0	0	Nao	11186	0.65	1
0xadfe	Safra 2	48	14400	2900	0	3	1	0	3	21	Sim	18008	0.22	1
0xae06	Safra 1	48	5000	4700	2	5	1	2	2	34	Sim	21356	0.26	1
0xae12	Safra 1	48	3500	4600	2	2	0	1	1	1	Nao	14200	0.04	1
0xae1e	Safra 3	48	13400	900	0	2	0	1	1	7	Nao	12887	0.29	1
0xae2a	Safra 2	48	11400	86000	4	1	0	1	0	0	Nao	13250	0.17	1
0xae36	Safra 2	48	18200	29700	1	5	2	2	5	7	Sim	15747	0.05	0
0xae42	Safra 2	48	7700	400	2	6	2	2	3	37	Sim	37181	0.01	0
0xae4e	Safra 1	48	7600	3700	2	2	0	1	2	6	Sim	11489	0.01	1
0xae5a	Safra 1	48	2900	1000	0	2	0	1	3	3	Nao	11052	0.34	1
0xae66	Safra 1	48	3600	0	0	2	0	1	3	6	Sim	20230	0.13	1
0xae72	Safra 3	48	9900	100	2	4	0	2	1	1	Sim	25166	0	0
0xae78	Safra 1	48	13300	1000	1	4	0	2	2	11	Sim	26711	0.01	0
0xae79	Safra 3	48	19400	32000	0	2	0	1	1	1	Nao	8629	0.28	1
0xae7e	Safra 1	48	30500	300	1	3	1	2	1	22	Sim	4180	0.31	1
0xae83	Safra 3	48	12300	54800	3	5	4	3	2	44	Sim	35147	0.51	0
0xae84	Safra 2	48	7600	13900	3	2	0	2	1	7	Sim	14199	0.5	1
0xae8a	Safra 3	48	16700	38700	2	3	1	2	0	0	Sim	24942	0.5	1
0xae96	Safra 1	48	5100	109500	1	4	3	2	2	14	Sim	27904	0.28	1
0xaea2	Safra 2	48	11400	2400	0	1	0	1	1	1	Sim	15413	0.07	1
0xaeae	Safra 1	48	7400	0	0	1	0	1	0	0	Nao	10823	0.2	1
0xaeba	Safra 2	48	4900	3500	1	4	1	2	7	31	Sim	23439	0.09	0
0xaec6	Safra 3	48	22300	57100	0	3	1	1	3	21	Sim	8713	0.05	1
0xaed2	Safra 3	48	12200	4500	0	2	0	0	2	2	Sim	13760	0.15	1
0xaede	Safra 2	48	9000	200	0	4	1	1	2	28	Sim	27038	0.37	0
0xaeea	Safra 1	48	3800	300	0	2	0	3	2	3	Nao	7485	0.04	1
0xaef6	Safra 2	48	16300	5700	0	1	0	1	0	0	Nao	3882	0.31	1
0xaf02	Safra 2	48	4500	500	0	1	0	0	0	0	Sim	15765	0.2	1
0xaf0e	Safra 3	48	6300	400	1	3	1	2	4	28	Sim	30711	0.03	1
0xaf1a	Safra 2	48	6100	200	0	2	0	0	2	3	Sim	19666	0.56	1
0xaf26	Safra 1	48	2200	100	0	2	0	0	1	1	Nao	7913	0.2	1
0xaf32	Safra 1	48	16400	2900	0	5	1	3	2	6	Sim	23601	0.53	1
0xaf3e	Safra 3	48	15400	1600	0	1	0	3	1	1	Sim	14238	0.1	1
0xaf4a	Safra 3	48	4600	10600	0	2	0	1	2	4	Nao	8466	0.23	1
0xaf56	Safra 1	48	8500	4100	0	2	0	1	1	6	Nao	3525	0.56	1
0xaf62	Safra 2	48	3100	1200	0	4	0	1	0	0	Sim	10384	0.95	1
0xaf6e	Safra 3	48	3200	26400	0	2	0	1	4	4	Sim	19622	0.09	1
0xaf7a	Safra 1	48	5800	100	1	4	0	2	3	13	Sim	5103	0.13	1
0xaf86	Safra 1	48	7000	200	0	4	1	1	3	26	Sim	19801	0.36	1
0xaf92	Safra 2	48	5500	0	1	2	0	3	2	6	Sim	42033	0.11	0
0xaf9e	Safra 2	48	5200	11200	3	2	0	2	5	5	Sim	15478	0	1
0xafaa	Safra 1	48	3600	200	1	1	0	1	1	1	Nao	11906	0.01	1
0xafb6	Safra 2	48	9200	16000	3	4	1	1	3	23	Sim	11092	0.15	1
0xafc2	Safra 2	48	8700	10900	0	2	0	1	4	4	Nao	3938	0.9	1
0xafce	Safra 3	48	9300	7200	1	4	1	2	2	24	Sim	7640	0.32	0
0xafda	Safra 2	48	3200	300	0	4	0	2	2	2	Nao	2254	0.36	1
0xafe6	Safra 3	48	16000	159800	1	3	1	2	5	37	Sim	4348	0.04	0
0xaff2	Safra 1	48	8300	100	1	3	1	2	4	60	Sim	12281	0.1	1
0xaffe	Safra 1	48	1800	0	0	2	0	1	3	3	Sim	3722	0	1
0xb00a	Safra 1	48	5400	0	1	3	0	2	5	17	Sim	23450	0.46	1
0xb016	Safra 2	48	18700	58000	4	9	3	3	2	9	Sim	6932	0.23	1
0xb022	Safra 2	48	7300	64500	0	4	0	1	4	5	Nao	11137	0.32	1
0xb02e	Safra 1	48	9600	5500	3	3	0	2	2	11	Sim	19264	0.19	1
0xb032	Safra 2	48	22900	100	1	6	2	3	4	88	Sim	7623	0	1
0xb033	Safra 2	48	10700	0	1	3	1	2	4	19	Sim	12888	0.42	1
0xb03a	Safra 1	48	16200	31400	0	3	1	1	2	21	Nao	999	0.79	1
0xb046	Safra 3	48	4100	0	1	3	0	1	4	18	Sim	22315	0.04	1
0xb052	Safra 3	48	1500	0	0	3	1	1	2	20	Sim	21096	0.04	1
0xb05e	Safra 3	48	4300	0	1	6	1	2	2	22	Sim	14065	0.21	1
0xb06a	Safra 3	48	12200	8900	0	2	0	1	1	4	Nao	9266	0.15	1
0xb076	Safra 2	48	5700	200	0	2	0	2	1	1	Sim	26635	0.19	0
0xb082	Safra 3	48	5200	0	1	1	0	1	0	0	Sim	12161	0.32	1
0xb08e	Safra 2	48	8200	5800	2	4	1	2	5	26	Sim	9841	0.82	1
0xb09a	Safra 2	48	1200	200	0	3	2	3	1	1	Nao	18287	0.16	1
0xb0a6	Safra 2	48	15800	58600	7	9	1	3	2	36	Sim	6119	0.56	0
0xb0b2	Safra 3	48	7700	0	0	3	1	0	1	25	Nao	16781	0.27	1
0xb0be	Safra 3	48	12600	27700	0	1	0	0	0	0	Nao	25685	0.71	1
0xb0c3	Safra 3	48	7500	2700	0	1	0	1	1	1	Sim	5672	0.1	0
0xb0c4	Safra 3	48	10800	900	0	2	0	0	6	6	Sim	19794	0.11	0
0xb0ca	Safra 1	48	5000	0	0	3	0	2	2	16	Sim	13257	0.01	1
0xb0d6	Safra 2	48	8200	9500	0	3	1	1	6	20	Sim	29357	0.02	1
0xb0e2	Safra 3	48	5400	0	0	2	0	1	1	7	Sim	18204	0.07	1
0xb0ee	Safra 1	48	6000	100	0	1	0	1	0	0	Nao	11821	0.88	1
0xb0fa	Safra 3	48	13600	12900	0	2	0	0	0	0	Nao	15660	0.2	0
0xb106	Safra 2	48	22900	5900	2	5	1	2	2	2	Sim	25418	0.01	1
0xb112	Safra 3	48	7100	0	0	4	0	1	1	6	Sim	24311	0.63	1
0xb11e	Safra 2	48	5600	1000	0	4	1	0	1	21	Sim	7102	0.59	1
0xb12a	Safra 3	48	5100	3100	1	3	0	2	3	18	Nao	12514	0.66	1
0xb136	Safra 3	48	2700	1800	0	1	0	1	1	1	Nao	2977	0.43	1
0xb142	Safra 3	48	6800	600	0	2	0	1	2	4	Nao	10578	0.22	1
0xb14e	Safra 2	49	7900	0	0	9	1	3	2	55	Sim	45623	0.01	1
0xb15a	Safra 2	49	3700	2300	1	1	0	2	1	1	Sim	14558	0.03	1
0xb166	Safra 2	49	2100	300	0	2	0	1	1	1	Nao	14820	0.29	1
0xb172	Safra 3	49	3000	50000	0	2	0	0	1	2	Nao	1297	0.26	1
0xb17e	Safra 3	49	11300	6000	2	3	2	2	4	39	Sim	13171	0.11	1
0xb18a	Safra 3	49	3700	0	1	2	0	2	1	2	Nao	13693	0.22	1
0xb196	Safra 2	49	8900	0	1	3	1	2	4	30	Sim	4570	0.24	0
0xb1a2	Safra 2	49	4200	0	1	5	0	2	1	6	Sim	37243	0.01	1
0xb1ae	Safra 1	49	21400	41100	6	6	2	3	5	31	Sim	3705	0.51	1
0xb1ba	Safra 3	49	5000	0	2	4	0	2	2	12	Sim	11894	0.53	1
0xb1c6	Safra 3	49	16000	10200	1	5	1	2	4	11	Sim	21102	0.18	1
0xb1d2	Safra 1	49	29500	100	0	5	2	2	1	40	Sim	46279	0.21	1
0xb1de	Safra 1	49	2900	61000	0	2	0	1	1	5	Sim	11456	0.04	1
0xb1ea	Safra 2	49	25300	0	0	4	0	0	0	0	Nao	14025	0.49	1
0xb1f6	Safra 2	49	4800	6200	2	2	0	1	2	5	Nao	9288	0.75	1
0xb202	Safra 2	49	9400	200	0	2	0	1	3	8	Sim	6684	0.7	1
0xb20e	Safra 2	49	2900	101900	0	2	0	1	2	2	Sim	6347	0.04	1
0xb21a	Safra 3	49	3700	0	1	3	1	2	3	11	Sim	20924	0.27	1
0xb226	Safra 1	49	9900	1000	0	2	0	1	1	2	Sim	13450	0.73	1
0xb232	Safra 1	49	4900	23400	1	1	0	2	0	0	Nao	5949	0.67	1
0xb23e	Safra 2	49	5100	1400	0	3	0	1	4	14	Nao	12969	0.53	1
0xb24a	Safra 1	49	3100	0	0	2	0	2	4	6	Sim	10224	0.38	1
0xb256	Safra 3	49	8300	1300	2	2	0	2	1	6	Sim	11942	0.8	0
0xb262	Safra 2	49	4600	1700	0	2	0	1	2	4	Nao	9054	0.68	1
0xb26e	Safra 2	49	11800	57000	3	3	1	3	4	41	Sim	13052	0.1	1
0xb27a	Safra 2	49	4200	0	1	4	0	1	3	13	Sim	17763	0.05	1
0xb286	Safra 1	49	9100	87400	2	4	1	1	3	26	Sim	16545	0.01	1
0xb292	Safra 3	49	2800	23800	0	3	0	1	2	13	Sim	9451	0.52	1
0xb29e	Safra 2	49	7300	200	0	1	0	1	0	0	Nao	9477	0.01	1
0xb2aa	Safra 2	49	8400	18600	0	2	0	0	3	3	Nao	3229	0.28	1
0xb2b6	Safra 3	49	24400	0	1	3	0	2	3	14	Sim	23175	0.11	1
0xb2b7	Safra 3	49	21800	57900	0	1	0	0	1	1	Nao	13985	0.38	1
0xb2c2	Safra 1	49	7300	48800	1	1	0	1	0	0	Nao	21762	0.3	1
0xb2ce	Safra 3	49	5400	0	2	3	1	2	2	12	Sim	12832	0.79	1
0xb2da	Safra 1	49	5800	500	1	3	0	1	2	13	Sim	10652	0.61	1
0xb2e6	Safra 1	49	36700	0	1	3	2	2	2	39	Sim	5992	0.75	0
0xb2f2	Safra 3	49	5000	0	1	3	1	2	8	17	Sim	26536	0.55	1
0xb2fe	Safra 3	49	14200	600	0	5	1	1	3	37	Sim	7790	0.02	1
0xb30a	Safra 3	49	4500	500	0	1	0	1	0	0	Nao	6737	0.01	1
0xb316	Safra 3	49	5500	7300	1	1	0	1	0	0	Sim	17801	0.61	1
0xb322	Safra 3	49	9500	3100	4	3	1	5	2	51	Sim	11783	0.31	0
0xb32e	Safra 1	49	16900	66300	0	2	0	1	1	2	Sim	17699	0.45	1
0xb33a	Safra 2	49	4000	3000	1	1	0	2	0	0	Sim	15350	0.15	0
0xb346	Safra 3	49	2000	34800	0	4	0	1	2	2	Sim	9171	0.33	1
0xb34b	Safra 1	49	15000	4300	0	2	0	1	5	10	Sim	22102	0.61	1
0xb34c	Safra 3	49	9500	100	0	1	0	1	1	1	Nao	8580	0.09	1
0xb352	Safra 3	49	12300	14500	0	2	0	0	1	2	Nao	13825	0.77	1
0xb35e	Safra 2	49	3100	64400	0	1	0	0	0	0	Nao	8092	0.5	1
0xb36a	Safra 2	49	1700	600	0	1	0	1	0	0	Nao	1383	0.02	1
0xb376	Safra 2	49	9200	500	0	4	0	1	1	6	Sim	20144	0.09	1
0xb382	Safra 2	49	13500	8800	0	3	0	2	3	14	Sim	27850	0.85	1
0xb38e	Safra 3	49	8800	0	1	7	3	2	2	33	Sim	44167	0.84	1
0xb39a	Safra 1	49	11600	600	0	3	1	1	4	19	Nao	6674	0.84	1
0xb3a6	Safra 1	49	2600	4000	1	3	0	1	1	17	Nao	17546	0.16	1
0xb3b2	Safra 2	49	6800	19200	1	3	0	1	5	18	Sim	14363	0.04	0
0xb3be	Safra 2	49	9300	200	1	3	1	4	3	31	Sim	49557	0.45	0
0xb3ca	Safra 2	49	6300	0	1	6	2	2	4	46	Sim	2771	0.78	0
0xb3d6	Safra 3	49	12400	20600	4	7	1	3	3	94	Sim	4194	0.03	0
0xb3e2	Safra 2	49	10100	16900	3	2	0	2	2	3	Sim	17625	0.39	1
0xb3ee	Safra 2	49	13800	34100	3	3	0	4	2	13	Sim	27210	0.22	1
0xb3fa	Safra 1	49	3300	0	1	4	3	3	2	25	Nao	17904	0.03	1
0xb406	Safra 3	49	39600	6500	1	4	0	1	2	4	Sim	23612	0.18	1
0xb412	Safra 2	49	12800	2500	3	7	3	2	4	39	Sim	11353	0.03	1
0xb41e	Safra 1	49	11000	100	3	7	3	2	7	19	Sim	34748	0	0
0xb42a	Safra 3	49	23800	0	0	3	1	1	5	52	Sim	43411	0.28	1
0xb436	Safra 3	49	3700	104300	1	3	1	2	4	11	Sim	25253	0.6	0
0xb442	Safra 2	49	14100	94100	6	4	0	0	1	1	Nao	3764	0.44	1
0xb44e	Safra 1	49	5100	109400	0	4	3	2	2	9	Sim	6135	0.12	1
0xb45a	Safra 2	49	8600	41700	0	2	0	1	1	5	Sim	31679	0.62	1
0xb466	Safra 3	49	8400	0	4	3	0	3	2	18	Sim	9803	0.41	1
0xb472	Safra 3	49	14000	48800	0	4	0	1	2	2	Sim	28198	0.83	1
0xb473	Safra 1	49	8400	100	1	3	0	2	3	12	Sim	32187	0.03	1
0xb474	Safra 1	49	4500	0	0	1	0	1	1	1	Nao	8351	0.17	0
0xb47e	Safra 3	49	12500	200	0	2	0	3	1	1	Nao	7024	0.27	1
0xb48a	Safra 2	49	1900	200	0	2	0	1	1	3	Sim	24557	0.44	1
0xb496	Safra 2	49	5100	13700	0	2	0	0	2	2	Nao	5094	0.4	1
0xb4a2	Safra 2	49	6000	300	0	2	0	0	1	3	Nao	5439	0.02	0
0xb4ae	Safra 2	49	8200	0	2	3	0	2	5	15	Sim	30783	0.03	0
0xb4ba	Safra 2	49	6600	38200	0	2	0	1	2	2	Sim	29915	0.13	1
0xb4c6	Safra 3	49	3200	65100	0	2	0	1	2	4	Nao	12927	0.04	1
0xb4d2	Safra 3	49	9800	46800	5	2	0	5	1	2	Nao	4185	0.14	1
0xb4de	Safra 2	49	8000	0	0	4	0	1	1	6	Nao	14743	0.14	1
0xb4ea	Safra 1	49	3400	0	0	1	0	1	0	0	Nao	0	0	1
0xb4f6	Safra 2	49	9900	0	0	3	1	2	3	14	Sim	41587	0.14	1
0xb502	Safra 3	49	7100	0	1	3	2	2	7	82	Sim	12773	0.26	1
0xb50e	Safra 1	49	13700	44400	0	1	0	1	0	0	Nao	6297	0.22	1
0xb51a	Safra 3	49	4900	0	1	3	1	2	3	30	Sim	6326	0.46	1
0xb526	Safra 3	49	5100	0	1	6	3	2	3	21	Sim	618	0.06	1
0xb532	Safra 2	49	11500	73100	0	2	0	1	1	7	Nao	12361	0.22	0
0xb53e	Safra 2	49	10200	100	0	4	0	1	2	3	Sim	3341	0.27	1
0xb54a	Safra 3	49	6200	200	2	5	1	2	3	52	Sim	35417	0.22	1
0xb556	Safra 1	49	2800	1100	0	2	0	1	1	1	Nao	2929	0.09	0
0xb562	Safra 3	49	6400	400	1	3	0	1	5	17	Nao	13809	0.65	1
0xb56e	Safra 1	49	5800	0	2	6	0	2	2	16	Sim	325	0.81	1
0xb57a	Safra 2	49	3500	3800	0	3	0	3	3	14	Sim	23893	0.24	1
0xb586	Safra 3	49	13800	24300	0	4	0	1	2	7	Sim	11412	0.86	1
0xb592	Safra 1	49	13500	64700	7	3	1	3	2	19	Sim	31725	0.26	1
0xb59e	Safra 2	49	13300	61700	0	2	0	0	2	2	Sim	7599	0.46	1
0xb5aa	Safra 1	49	8700	100	0	4	0	1	1	1	Sim	12918	0.42	0
0xb5b6	Safra 1	49	12700	30900	0	3	0	1	3	11	Nao	3628	0.23	1
0xb5bc	Safra 3	49	4700	108100	2	3	0	2	2	15	Nao	14027	0.22	0
0xb5bd	Safra 2	49	6600	5200	1	4	0	2	3	14	Sim	23657	0.04	1
0xb5c2	Safra 3	49	2900	19200	0	1	0	1	1	1	Nao	4111	0.28	1
0xb5ce	Safra 1	49	12100	1900	0	2	0	1	1	1	Nao	5421	0.02	1
0xb5da	Safra 3	49	8800	7800	2	7	3	2	3	37	Sim	44203	0.22	1
0xb5e6	Safra 2	49	7700	25200	0	3	2	1	1	1	Nao	4084	0.31	1
0xb5f2	Safra 3	49	4600	0	1	1	0	3	1	1	Sim	24058	0.52	1
0xb5fe	Safra 1	49	12200	5000	0	2	0	1	5	9	Sim	20066	0.94	1
0xb60a	Safra 2	49	2900	2000	0	2	0	1	1	3	Sim	32104	0.2	1
