id_titulo	categoria	qtde_paginas	edicao	tipo_capa	densidade_papel	cor	ano	preco
15571	Artes	392	Original	Dura	Baixa	Preto	Até 2017	74.56
15572	Gestao	308	Original	Flexivel	Baixa	Preto	2018-2020	50.11
15573	Universitario	568	Original	Flexivel	Alta	Cores	2018-2020	94.67
15574	Viagem	326	Reedicao	Dura	Baixa	Preto	Até 2017	48.52
15575	Gestao	364	Reedicao	Flexivel	Baixa	Preto	Até 2017	55.57
15576	Autoajuda	443	Reedicao	Dura	Baixa	Preto	2018-2020	71.19
15577	Autoajuda	232	Reedicao	Flexivel	Baixa	Preto	2018-2020	19.46
15578	Literatura	494	Reedicao	Flexivel	Baixa	Preto	Até 2017	53.64
15579	Literatura	221	Reedicao	Flexivel	Alta	Preto	2018-2020	26.83
15580	Ciencias	620	Original	Flexivel	Baixa	Preto	Até 2017	80.77
15581	Literatura	172	Original	Flexivel	Baixa	Preto	Até 2017	26.99
15582	Infantil	261	Reedicao	Flexivel	Baixa	Preto	2018-2020	45.01
15583	Culinaria	328	Original	Dura	Baixa	Preto	2018-2020	48.82
15584	Espiritualidade	385	Reedicao	Flexivel	Baixa	Cores	Até 2017	39.68
15585	Literatura	220	Reedicao	Flexivel	Baixa	Preto	2018-2020	44.74
15586	Gestao	352	Reedicao	Dura	Baixa	Preto	2018-2020	56.37
15587	Historia	275	Reedicao	Flexivel	Baixa	Preto	Até 2017	36.77
15588	Ciencias	449	Reedicao	Flexivel	Baixa	Preto	2018-2020	53.68
15589	Ciencias	452	Original	Flexivel	Alta	Preto	Até 2017	78.53
15590	Gestao	190	Reedicao	Flexivel	Baixa	Preto	Até 2017	31.42
15591	Historia	248	Original	Flexivel	Baixa	Preto	Até 2017	28.66
15592	Literatura	337	Reedicao	Flexivel	Baixa	Preto	Até 2017	58.93
15593	Biografia	363	Reedicao	Flexivel	Alta	Cores	2021-2023	86.57
15594	Autoajuda	215	Original	Dura	Alta	Preto	2021-2023	48.07
15595	Espiritualidade	409	Reedicao	Flexivel	Alta	Preto	2018-2020	48.31
15596	Infantil	545	Original	Flexivel	Baixa	Cores	2021-2023	52.67
15597	Infantil	548	Reedicao	Flexivel	Baixa	Preto	2018-2020	64.62
15598	Autoajuda	442	Reedicao	Flexivel	Baixa	Preto	2018-2020	36.79
15599	Artes	518	Reedicao	Dura	Baixa	Preto	2018-2020	75.57
15600	Autoajuda	334	Original	Flexivel	Baixa	Preto	Até 2017	23.30
15601	Gestao	413	Reedicao	Flexivel	Baixa	Preto	2018-2020	43.28
15602	Gestao	471	Reedicao	Flexivel	Baixa	Preto	2021-2023	68.62
15603	Infantil	425	Reedicao	Flexivel	Alta	Cores	2021-2023	68.32
15604	Gestao	305	Original	Flexivel	Baixa	Preto	Até 2017	35.54
15605	Infantil	345	Reedicao	Flexivel	Baixa	Cores	2018-2020	39.15
15606	Universitario	642	Reedicao	Dura	Alta	Preto	Até 2017	102.19
15607	Infantil	638	Reedicao	Flexivel	Baixa	Preto	Até 2017	72.93
15608	Culinaria	178	Reedicao	Dura	Alta	Preto	2018-2020	37.78
15609	Gestao	247	Original	Flexivel	Baixa	Preto	Até 2017	44.16
15610	Autoajuda	416	Original	Flexivel	Alta	Preto	Até 2017	31.09
15611	Autoajuda	449	Reedicao	Flexivel	Baixa	Preto	Até 2017	29.38
15612	Gestao	510	Reedicao	Dura	Baixa	Preto	2018-2020	82.81
15613	Universitario	638	Original	Dura	Baixa	Cores	2021-2023	116.17
15614	Culinaria	495	Original	Dura	Alta	Cores	2018-2020	92.58
15615	Biografia	441	Reedicao	Flexivel	Alta	Preto	2018-2020	61.42
15616	Infantil	656	Reedicao	Dura	Baixa	Preto	2018-2020	83.05
15617	Ciencias	212	Original	Flexivel	Baixa	Preto	2018-2020	29.24
15618	Literatura	603	Original	Dura	Alta	Preto	Até 2017	87.49
15619	Artes	404	Reedicao	Dura	Alta	Cores	2021-2023	73.36
15620	Ciencias	507	Reedicao	Dura	Alta	Preto	2018-2020	75.98
15621	Gestao	252	Original	Dura	Alta	Preto	Até 2017	40.74
15622	Culinaria	283	Reedicao	Dura	Alta	Preto	2018-2020	48.90
15623	Infantil	552	Original	Flexivel	Baixa	Cores	Até 2017	58.51
15624	Infantil	71	Original	Flexivel	Baixa	Preto	2021-2023	31.09
15625	Gestao	329	Original	Flexivel	Baixa	Preto	Até 2017	13.89
15626	Autoajuda	243	Original	Flexivel	Baixa	Preto	Até 2017	28.75
15627	Infantil	406	Original	Flexivel	Alta	Cores	2021-2023	71.74
15628	Literatura	511	Reedicao	Flexivel	Baixa	Preto	2018-2020	70.81
15629	Literatura	194	Reedicao	Flexivel	Baixa	Preto	2018-2020	21.59
15630	Biografia	267	Original	Flexivel	Baixa	Preto	2018-2020	50.99
15631	Gestao	312	Reedicao	Flexivel	Alta	Preto	Até 2017	68.25
15632	Gestao	199	Reedicao	Flexivel	Baixa	Preto	Até 2017	38.00
15633	Gestao	285	Reedicao	Dura	Baixa	Preto	Até 2017	54.85
15634	Literatura	443	Original	Flexivel	Baixa	Preto	2018-2020	47.95
15635	Culinaria	683	Original	Dura	Baixa	Cores	2021-2023	97.97
15636	Espiritualidade	156	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.62
15637	Artes	658	Original	Flexivel	Baixa	Cores	2021-2023	71.13
15638	Literatura	295	Original	Flexivel	Baixa	Preto	Até 2017	20.12
15639	Biografia	531	Reedicao	Flexivel	Baixa	Preto	Até 2017	59.90
15640	Biografia	725	Reedicao	Dura	Baixa	Preto	2018-2020	107.34
15641	Ciencias	393	Reedicao	Flexivel	Alta	Cores	2018-2020	67.50
15642	Historia	754	Reedicao	Flexivel	Baixa	Preto	Até 2017	67.71
15643	Culinaria	375	Original	Flexivel	Baixa	Preto	2021-2023	49.20
15644	Literatura	292	Reedicao	Dura	Baixa	Preto	Até 2017	37.46
15645	Biografia	404	Reedicao	Flexivel	Baixa	Cores	2018-2020	31.73
15646	Infantil	352	Reedicao	Flexivel	Alta	Cores	Até 2017	61.51
15647	Espiritualidade	472	Original	Flexivel	Baixa	Preto	Até 2017	39.08
15648	Universitario	1068	Reedicao	Dura	Alta	Preto	2018-2020	138.59
15649	Autoajuda	356	Reedicao	Flexivel	Alta	Preto	2018-2020	41.30
15650	Autoajuda	378	Original	Flexivel	Baixa	Preto	2018-2020	46.23
15651	Historia	465	Reedicao	Flexivel	Baixa	Preto	2018-2020	41.83
15652	Gestao	405	Reedicao	Flexivel	Baixa	Cores	Até 2017	40.40
15653	Ciencias	196	Reedicao	Flexivel	Baixa	Preto	2018-2020	49.04
15654	Gestao	184	Reedicao	Flexivel	Baixa	Preto	Até 2017	34.50
15655	Infantil	79	Reedicao	Dura	Alta	Preto	2018-2020	37.53
15656	Gestao	443	Reedicao	Flexivel	Baixa	Preto	2021-2023	63.49
15657	Viagem	978	Reedicao	Dura	Alta	Cores	2018-2020	115.37
15658	Universitario	468	Reedicao	Flexivel	Baixa	Preto	2018-2020	80.20
15659	Universitario	726	Reedicao	Dura	Baixa	Preto	2021-2023	122.46
15660	Infantil	305	Reedicao	Flexivel	Alta	Cores	2018-2020	44.99
15661	Biografia	259	Original	Flexivel	Baixa	Preto	2018-2020	57.16
15662	Biografia	654	Reedicao	Flexivel	Baixa	Cores	Até 2017	88.82
15663	Biografia	458	Reedicao	Dura	Baixa	Preto	2018-2020	82.88
15664	Literatura	464	Original	Dura	Baixa	Cores	2018-2020	50.22
15665	Historia	317	Reedicao	Flexivel	Baixa	Preto	2018-2020	41.15
15666	Culinaria	592	Original	Dura	Alta	Cores	2021-2023	92.73
15667	Historia	305	Reedicao	Flexivel	Baixa	Preto	Até 2017	36.46
15668	Historia	258	Reedicao	Flexivel	Baixa	Preto	2021-2023	49.80
15669	Viagem	435	Reedicao	Flexivel	Baixa	Preto	2021-2023	71.51
15670	Infantil	401	Original	Flexivel	Alta	Preto	2018-2020	47.16
15671	Literatura	337	Original	Flexivel	Baixa	Cores	2018-2020	29.41
15672	Espiritualidade	245	Original	Flexivel	Baixa	Preto	Até 2017	25.39
15673	Biografia	325	Reedicao	Flexivel	Baixa	Preto	2018-2020	38.95
15674	Gestao	400	Original	Flexivel	Baixa	Preto	Até 2017	43.73
15675	Biografia	285	Original	Flexivel	Baixa	Preto	2018-2020	56.14
15676	Ciencias	327	Reedicao	Flexivel	Alta	Preto	2018-2020	47.47
15677	Espiritualidade	236	Reedicao	Flexivel	Baixa	Preto	2021-2023	40.53
15678	Autoajuda	247	Reedicao	Flexivel	Baixa	Preto	2018-2020	27.10
15679	Autoajuda	339	Reedicao	Flexivel	Baixa	Preto	Até 2017	46.56
15680	Autoajuda	186	Reedicao	Flexivel	Baixa	Cores	2021-2023	31.91
15681	Infantil	533	Reedicao	Dura	Baixa	Cores	Até 2017	61.87
15682	Autoajuda	329	Reedicao	Flexivel	Baixa	Preto	Até 2017	35.92
15683	Literatura	278	Original	Dura	Baixa	Preto	2018-2020	43.71
15684	Gestao	213	Reedicao	Flexivel	Baixa	Preto	Até 2017	7.48
15685	Infantil	301	Reedicao	Flexivel	Baixa	Preto	Até 2017	38.05
15686	Autoajuda	272	Reedicao	Flexivel	Baixa	Preto	2021-2023	27.68
15687	Espiritualidade	348	Original	Flexivel	Alta	Preto	2018-2020	47.92
15688	Historia	57	Original	Flexivel	Baixa	Preto	Até 2017	23.36
15689	Gestao	216	Reedicao	Flexivel	Baixa	Preto	2018-2020	45.73
15690	Literatura	542	Reedicao	Flexivel	Baixa	Cores	2018-2020	57.29
15691	Culinaria	475	Reedicao	Dura	Alta	Cores	2018-2020	63.92
15692	Ciencias	548	Reedicao	Flexivel	Alta	Cores	2021-2023	90.72
15693	Infantil	551	Reedicao	Flexivel	Baixa	Preto	2018-2020	60.71
15694	Ciencias	413	Original	Dura	Baixa	Preto	2018-2020	70.28
15695	Espiritualidade	282	Reedicao	Flexivel	Baixa	Preto	2018-2020	32.90
15696	Artes	222	Reedicao	Flexivel	Baixa	Preto	2018-2020	28.13
15697	Ciencias	875	Original	Flexivel	Baixa	Cores	2018-2020	110.93
15698	Gestao	382	Reedicao	Flexivel	Baixa	Preto	2018-2020	47.68
15699	Ciencias	514	Original	Flexivel	Baixa	Preto	2018-2020	58.45
15700	Ciencias	527	Original	Flexivel	Alta	Preto	2018-2020	76.23
15701	Historia	278	Original	Flexivel	Alta	Preto	2018-2020	55.19
15702	Literatura	304	Original	Flexivel	Alta	Preto	2018-2020	52.06
15703	Infantil	308	Reedicao	Dura	Baixa	Preto	2018-2020	69.04
15704	Infantil	342	Original	Flexivel	Alta	Preto	Até 2017	54.04
15705	Literatura	199	Reedicao	Flexivel	Baixa	Cores	Até 2017	27.27
15706	Universitario	609	Original	Flexivel	Alta	Cores	2018-2020	99.71
15707	Espiritualidade	298	Original	Flexivel	Alta	Preto	Até 2017	32.89
15708	Literatura	260	Reedicao	Flexivel	Baixa	Preto	Até 2017	12.71
15709	Espiritualidade	168	Original	Flexivel	Baixa	Preto	Até 2017	44.85
15710	Gestao	159	Original	Flexivel	Baixa	Preto	Até 2017	13.59
15711	Culinaria	565	Original	Dura	Baixa	Preto	2018-2020	53.82
15712	Biografia	328	Reedicao	Dura	Alta	Preto	Até 2017	68.12
15713	Infantil	184	Reedicao	Flexivel	Alta	Preto	Até 2017	24.35
15714	Ciencias	462	Reedicao	Flexivel	Baixa	Preto	Até 2017	53.54
15715	Artes	432	Reedicao	Flexivel	Baixa	Cores	2021-2023	48.01
15716	Infantil	239	Original	Flexivel	Baixa	Preto	2018-2020	50.77
15717	Culinaria	461	Reedicao	Flexivel	Baixa	Preto	Até 2017	40.65
15718	Autoajuda	508	Original	Flexivel	Baixa	Preto	2018-2020	53.18
15719	Gestao	379	Reedicao	Flexivel	Baixa	Preto	Até 2017	36.16
15720	Gestao	395	Reedicao	Dura	Baixa	Preto	2021-2023	40.89
15721	Ciencias	722	Original	Dura	Alta	Preto	Até 2017	105.29
15722	Infantil	441	Reedicao	Flexivel	Alta	Preto	2021-2023	63.48
15723	Literatura	477	Reedicao	Flexivel	Alta	Cores	2021-2023	73.38
15724	Ciencias	346	Reedicao	Flexivel	Baixa	Cores	Até 2017	62.78
15725	Infantil	747	Reedicao	Flexivel	Baixa	Preto	2018-2020	79.34
15726	Literatura	234	Original	Flexivel	Baixa	Preto	2021-2023	42.62
15727	Gestao	323	Reedicao	Flexivel	Alta	Preto	2018-2020	49.52
15728	Autoajuda	301	Reedicao	Flexivel	Baixa	Preto	2021-2023	43.95
15729	Espiritualidade	374	Reedicao	Flexivel	Baixa	Preto	Até 2017	41.77
15730	Literatura	341	Reedicao	Flexivel	Baixa	Preto	Até 2017	43.33
15731	Gestao	528	Reedicao	Flexivel	Alta	Preto	Até 2017	57.29
15732	Gestao	390	Reedicao	Flexivel	Baixa	Preto	2018-2020	41.19
15733	Literatura	390	Reedicao	Flexivel	Alta	Preto	Até 2017	72.30
15734	Literatura	252	Reedicao	Flexivel	Baixa	Preto	Até 2017	20.87
15735	Ciencias	522	Reedicao	Flexivel	Baixa	Cores	2018-2020	74.51
15736	Biografia	468	Reedicao	Flexivel	Baixa	Preto	Até 2017	57.41
15737	Autoajuda	208	Original	Flexivel	Baixa	Cores	Até 2017	36.06
15738	Espiritualidade	256	Original	Flexivel	Alta	Preto	Até 2017	29.92
15739	Universitario	227	Reedicao	Dura	Baixa	Preto	2021-2023	64.21
15740	Historia	73	Original	Flexivel	Baixa	Preto	Até 2017	18.31
15741	Infantil	256	Original	Flexivel	Baixa	Preto	2021-2023	42.02
15742	Espiritualidade	433	Reedicao	Dura	Baixa	Preto	Até 2017	69.43
15743	Universitario	318	Original	Dura	Alta	Cores	2018-2020	88.86
15744	Literatura	441	Reedicao	Flexivel	Baixa	Preto	2021-2023	50.37
15745	Espiritualidade	289	Original	Flexivel	Baixa	Preto	Até 2017	24.57
15746	Espiritualidade	458	Reedicao	Flexivel	Baixa	Preto	Até 2017	52.75
15747	Viagem	635	Reedicao	Flexivel	Baixa	Cores	Até 2017	65.17
15748	Ciencias	235	Reedicao	Dura	Baixa	Preto	2021-2023	57.31
15749	Biografia	398	Reedicao	Flexivel	Baixa	Preto	Até 2017	34.68
15750	Literatura	225	Reedicao	Dura	Alta	Preto	2021-2023	62.81
15751	Gestao	211	Reedicao	Flexivel	Baixa	Preto	2018-2020	18.03
15752	Gestao	425	Reedicao	Flexivel	Baixa	Preto	Até 2017	52.44
15753	Culinaria	228	Reedicao	Dura	Baixa	Preto	2021-2023	36.83
15754	Autoajuda	168	Reedicao	Flexivel	Baixa	Preto	2018-2020	30.00
15755	Culinaria	782	Reedicao	Flexivel	Baixa	Cores	Até 2017	97.32
15756	Culinaria	445	Reedicao	Dura	Alta	Cores	Até 2017	72.69
15757	Historia	337	Reedicao	Flexivel	Baixa	Preto	2021-2023	41.79
15758	Culinaria	81	Original	Flexivel	Baixa	Preto	2021-2023	30.68
15759	Gestao	288	Original	Flexivel	Baixa	Cores	Até 2017	19.97
15760	Artes	558	Reedicao	Dura	Alta	Cores	2021-2023	91.35
15761	Gestao	82	Reedicao	Flexivel	Baixa	Preto	2021-2023	32.87
15762	Culinaria	525	Reedicao	Dura	Alta	Preto	2018-2020	79.78
15763	Infantil	606	Original	Flexivel	Baixa	Cores	2018-2020	60.93
15764	Literatura	438	Reedicao	Flexivel	Baixa	Preto	2021-2023	41.73
15765	Gestao	572	Original	Flexivel	Baixa	Preto	2018-2020	67.08
15766	Infantil	449	Reedicao	Flexivel	Baixa	Preto	2018-2020	43.60
15767	Autoajuda	83	Original	Flexivel	Baixa	Preto	2018-2020	25.08
15768	Autoajuda	196	Reedicao	Flexivel	Baixa	Preto	Até 2017	10.16
15769	Literatura	288	Original	Flexivel	Baixa	Preto	Até 2017	36.61
15770	Infantil	181	Reedicao	Flexivel	Baixa	Cores	2021-2023	39.52
15771	Espiritualidade	409	Reedicao	Flexivel	Baixa	Preto	2018-2020	55.03
15772	Ciencias	257	Reedicao	Flexivel	Baixa	Cores	Até 2017	34.09
15773	Literatura	166	Reedicao	Flexivel	Baixa	Preto	2018-2020	21.42
15774	Autoajuda	188	Original	Flexivel	Baixa	Preto	Até 2017	25.77
15775	Culinaria	643	Reedicao	Dura	Alta	Cores	Até 2017	49.90
15776	Historia	521	Original	Dura	Baixa	Cores	2018-2020	61.39
15777	Autoajuda	297	Reedicao	Flexivel	Baixa	Preto	Até 2017	34.80
15778	Culinaria	247	Reedicao	Dura	Baixa	Preto	2021-2023	39.33
15779	Autoajuda	330	Reedicao	Flexivel	Baixa	Preto	Até 2017	37.46
15780	Culinaria	535	Reedicao	Dura	Baixa	Preto	2021-2023	67.14
15781	Literatura	457	Reedicao	Flexivel	Baixa	Preto	2018-2020	65.73
15782	Espiritualidade	112	Reedicao	Flexivel	Baixa	Preto	Até 2017	14.72
15783	Infantil	286	Reedicao	Flexivel	Baixa	Preto	2018-2020	42.13
15784	Espiritualidade	152	Reedicao	Flexivel	Baixa	Preto	2018-2020	-3.53
15785	Biografia	372	Original	Dura	Baixa	Preto	2018-2020	48.68
15786	Viagem	312	Reedicao	Dura	Alta	Preto	Até 2017	54.65
15787	Literatura	218	Original	Flexivel	Baixa	Preto	Até 2017	36.42
15788	Gestao	238	Reedicao	Flexivel	Baixa	Preto	2021-2023	14.50
15789	Literatura	150	Original	Flexivel	Baixa	Preto	Até 2017	49.03
15790	Culinaria	645	Original	Dura	Alta	Cores	Até 2017	77.32
15791	Autoajuda	194	Reedicao	Dura	Baixa	Preto	Até 2017	23.36
15792	Literatura	413	Reedicao	Flexivel	Baixa	Preto	2018-2020	39.33
15793	Literatura	331	Reedicao	Flexivel	Baixa	Preto	Até 2017	24.18
15794	Infantil	272	Reedicao	Flexivel	Baixa	Preto	2018-2020	45.39
15795	Historia	471	Reedicao	Flexivel	Baixa	Preto	2021-2023	48.64
15796	Artes	518	Reedicao	Dura	Alta	Cores	2018-2020	61.43
15797	Historia	617	Reedicao	Flexivel	Alta	Preto	2018-2020	84.79
15798	Literatura	627	Reedicao	Flexivel	Baixa	Preto	2018-2020	64.07
15799	Literatura	179	Reedicao	Flexivel	Baixa	Preto	Até 2017	24.33
15800	Autoajuda	221	Original	Flexivel	Baixa	Preto	2018-2020	30.15
15801	Espiritualidade	161	Original	Flexivel	Baixa	Preto	Até 2017	33.94
15802	Ciencias	642	Reedicao	Flexivel	Baixa	Cores	2018-2020	80.96
15803	Ciencias	335	Reedicao	Flexivel	Baixa	Preto	Até 2017	61.53
15804	Artes	202	Reedicao	Dura	Alta	Preto	2018-2020	36.70
15805	Gestao	582	Reedicao	Flexivel	Alta	Preto	2018-2020	53.33
15806	Espiritualidade	163	Reedicao	Flexivel	Baixa	Preto	Até 2017	21.86
15807	Infantil	415	Reedicao	Flexivel	Baixa	Preto	2021-2023	44.33
15808	Literatura	240	Reedicao	Flexivel	Baixa	Preto	2021-2023	49.74
15809	Biografia	347	Reedicao	Dura	Baixa	Cores	2021-2023	71.20
15810	Literatura	312	Original	Flexivel	Baixa	Cores	Até 2017	53.83
15811	Gestao	512	Original	Flexivel	Alta	Preto	Até 2017	44.58
15812	Artes	719	Reedicao	Dura	Alta	Cores	2018-2020	83.71
15813	Biografia	485	Reedicao	Flexivel	Baixa	Cores	2018-2020	56.26
15814	Viagem	252	Reedicao	Flexivel	Baixa	Preto	2021-2023	34.32
15815	Literatura	53	Original	Flexivel	Baixa	Preto	2018-2020	22.80
15816	Literatura	522	Reedicao	Flexivel	Baixa	Cores	Até 2017	58.88
15817	Gestao	403	Reedicao	Flexivel	Baixa	Preto	2018-2020	44.80
15818	Literatura	314	Original	Flexivel	Baixa	Cores	2018-2020	46.59
15819	Artes	552	Original	Dura	Alta	Cores	2018-2020	68.89
15820	Ciencias	628	Original	Flexivel	Baixa	Preto	Até 2017	79.73
15821	Historia	172	Original	Flexivel	Baixa	Preto	2018-2020	29.09
15822	Gestao	187	Reedicao	Flexivel	Baixa	Preto	Até 2017	13.49
15823	Ciencias	287	Reedicao	Flexivel	Baixa	Preto	2021-2023	41.45
15824	Literatura	299	Original	Flexivel	Baixa	Preto	2018-2020	62.35
15825	Espiritualidade	259	Original	Flexivel	Baixa	Preto	Até 2017	30.53
15826	Biografia	290	Reedicao	Flexivel	Alta	Preto	2018-2020	64.79
15827	Universitario	448	Reedicao	Flexivel	Baixa	Preto	2021-2023	92.92
15828	Literatura	400	Reedicao	Flexivel	Alta	Preto	Até 2017	51.63
15829	Literatura	520	Original	Flexivel	Baixa	Preto	2018-2020	58.92
15830	Autoajuda	338	Reedicao	Flexivel	Baixa	Preto	2021-2023	41.62
15831	Gestao	362	Original	Flexivel	Baixa	Preto	2018-2020	44.52
15832	Literatura	334	Original	Flexivel	Baixa	Preto	Até 2017	53.54
15833	Infantil	229	Original	Flexivel	Baixa	Cores	2018-2020	48.30
15834	Infantil	437	Reedicao	Flexivel	Baixa	Preto	2018-2020	82.08
15835	Autoajuda	250	Reedicao	Flexivel	Baixa	Preto	2021-2023	35.07
15836	Gestao	357	Reedicao	Flexivel	Baixa	Preto	Até 2017	47.21
15837	Historia	386	Reedicao	Flexivel	Baixa	Preto	Até 2017	25.58
15838	Universitario	387	Reedicao	Flexivel	Baixa	Preto	2021-2023	72.54
15839	Autoajuda	472	Reedicao	Flexivel	Baixa	Preto	2021-2023	58.67
15840	Universitario	585	Original	Flexivel	Alta	Preto	2021-2023	89.78
15841	Ciencias	521	Reedicao	Dura	Baixa	Cores	Até 2017	74.44
15842	Gestao	109	Reedicao	Flexivel	Baixa	Preto	2021-2023	27.56
15843	Espiritualidade	142	Reedicao	Flexivel	Alta	Preto	Até 2017	22.49
15844	Gestao	272	Original	Flexivel	Alta	Preto	Até 2017	43.37
15845	Infantil	250	Reedicao	Dura	Baixa	Cores	2018-2020	60.34
15846	Gestao	151	Original	Dura	Baixa	Preto	Até 2017	41.48
15847	Gestao	240	Original	Flexivel	Alta	Preto	2018-2020	48.36
15848	Infantil	304	Reedicao	Dura	Alta	Preto	2018-2020	60.19
15849	Literatura	348	Original	Flexivel	Alta	Preto	2018-2020	61.91
15850	Infantil	368	Original	Dura	Baixa	Preto	Até 2017	69.34
15851	Gestao	278	Reedicao	Flexivel	Baixa	Cores	Até 2017	37.40
15852	Autoajuda	214	Reedicao	Flexivel	Baixa	Preto	Até 2017	26.41
15853	Infantil	332	Original	Flexivel	Baixa	Preto	Até 2017	57.21
15854	Artes	167	Reedicao	Flexivel	Baixa	Preto	2018-2020	15.28
15855	Gestao	248	Reedicao	Flexivel	Alta	Cores	2018-2020	48.95
15856	Infantil	381	Original	Flexivel	Baixa	Preto	2018-2020	42.29
15857	Autoajuda	472	Reedicao	Flexivel	Baixa	Preto	2018-2020	58.49
15858	Autoajuda	171	Reedicao	Flexivel	Baixa	Preto	2021-2023	20.62
15859	Universitario	598	Original	Flexivel	Alta	Cores	2018-2020	79.78
15860	Autoajuda	378	Reedicao	Dura	Alta	Preto	2021-2023	66.43
15861	Literatura	90	Original	Flexivel	Alta	Preto	2018-2020	41.74
15862	Universitario	428	Reedicao	Dura	Baixa	Cores	2018-2020	95.65
15863	Autoajuda	662	Original	Flexivel	Alta	Cores	2018-2020	82.69
15864	Culinaria	670	Reedicao	Dura	Baixa	Preto	2021-2023	66.12
15865	Viagem	145	Reedicao	Dura	Baixa	Preto	2021-2023	29.00
15866	Ciencias	455	Reedicao	Flexivel	Baixa	Cores	2018-2020	57.83
15867	Gestao	475	Reedicao	Flexivel	Alta	Preto	Até 2017	69.19
15868	Culinaria	482	Reedicao	Dura	Alta	Cores	2021-2023	78.60
15869	Artes	174	Reedicao	Flexivel	Baixa	Preto	Até 2017	42.27
15870	Viagem	412	Original	Dura	Alta	Preto	2018-2020	57.68
15871	Infantil	144	Original	Flexivel	Baixa	Preto	Até 2017	24.85
15872	Universitario	418	Original	Dura	Baixa	Preto	2021-2023	89.01
15873	Gestao	482	Reedicao	Dura	Baixa	Preto	2021-2023	57.03
15874	Culinaria	221	Reedicao	Flexivel	Baixa	Preto	2018-2020	22.95
15875	Ciencias	258	Reedicao	Dura	Baixa	Preto	Até 2017	52.69
15876	Gestao	325	Reedicao	Flexivel	Baixa	Preto	Até 2017	28.57
15877	Ciencias	477	Original	Flexivel	Alta	Preto	Até 2017	68.48
15878	Autoajuda	192	Original	Flexivel	Baixa	Preto	Até 2017	9.25
15879	Infantil	453	Reedicao	Flexivel	Baixa	Preto	2018-2020	64.97
15880	Culinaria	514	Reedicao	Flexivel	Alta	Cores	2018-2020	71.63
15881	Gestao	154	Reedicao	Flexivel	Baixa	Cores	2018-2020	37.88
15882	Infantil	565	Original	Flexivel	Baixa	Preto	2021-2023	62.13
15883	Literatura	320	Reedicao	Flexivel	Baixa	Preto	Até 2017	51.21
15884	Literatura	421	Reedicao	Dura	Baixa	Preto	2018-2020	48.67
15885	Culinaria	591	Original	Dura	Baixa	Cores	2018-2020	77.32
15886	Autoajuda	181	Original	Flexivel	Baixa	Preto	Até 2017	27.24
15887	Literatura	502	Reedicao	Flexivel	Baixa	Preto	2018-2020	50.91
15888	Universitario	715	Reedicao	Flexivel	Alta	Cores	2021-2023	119.46
15889	Artes	625	Original	Flexivel	Baixa	Cores	2021-2023	92.77
15890	Biografia	281	Reedicao	Dura	Baixa	Preto	Até 2017	51.14
15891	Infantil	348	Reedicao	Dura	Alta	Preto	2018-2020	63.74
15892	Literatura	295	Reedicao	Flexivel	Baixa	Preto	2021-2023	56.81
15893	Biografia	167	Reedicao	Dura	Baixa	Cores	2021-2023	67.68
15894	Literatura	373	Reedicao	Flexivel	Baixa	Preto	2021-2023	58.10
15895	Espiritualidade	172	Reedicao	Flexivel	Alta	Preto	2018-2020	21.66
15896	Autoajuda	231	Original	Flexivel	Baixa	Preto	2018-2020	23.11
15897	Espiritualidade	249	Reedicao	Flexivel	Baixa	Preto	2018-2020	13.60
15898	Gestao	166	Reedicao	Flexivel	Alta	Preto	Até 2017	25.67
15899	Gestao	401	Reedicao	Dura	Alta	Preto	Até 2017	51.65
15900	Gestao	333	Reedicao	Flexivel	Baixa	Preto	Até 2017	48.83
15901	Infantil	479	Reedicao	Flexivel	Baixa	Cores	2021-2023	75.05
15902	Biografia	337	Reedicao	Dura	Baixa	Preto	2018-2020	46.23
15903	Autoajuda	212	Original	Flexivel	Baixa	Preto	Até 2017	43.86
15904	Autoajuda	539	Reedicao	Dura	Baixa	Preto	2018-2020	77.87
15905	Infantil	598	Original	Flexivel	Baixa	Preto	Até 2017	79.10
15906	Infantil	472	Reedicao	Dura	Baixa	Preto	Até 2017	76.82
15907	Gestao	297	Reedicao	Flexivel	Baixa	Preto	2021-2023	58.25
15908	Autoajuda	440	Original	Flexivel	Baixa	Cores	2018-2020	64.61
15909	Infantil	299	Reedicao	Flexivel	Baixa	Cores	2021-2023	46.58
15910	Espiritualidade	462	Reedicao	Flexivel	Alta	Preto	Até 2017	31.73
15911	Culinaria	373	Reedicao	Dura	Alta	Preto	Até 2017	69.85
15912	Culinaria	462	Reedicao	Dura	Alta	Preto	Até 2017	64.98
15913	Espiritualidade	354	Original	Flexivel	Baixa	Preto	Até 2017	44.25
15914	Gestao	287	Original	Flexivel	Baixa	Preto	2018-2020	34.75
15915	Gestao	541	Original	Flexivel	Alta	Preto	Até 2017	68.67
