ID_RESPONDENTE	IDADE	GENERO	ESTADO_CIVIL	OCUPACAO_USUAL	RENDA_MENSAL_FAMILIAR	GRAU_EDUCACAO	REFEICAO_MAIS_FREQUENTE	COMPRAS_SAUDAVEIS	RECLAMACAO_ATRASO	AVALIACAO_MEDIA_ANTERIOR	INFLUENCIADO_POR_NOTA
2335	33	Masculino	Divorciado	Empregado CLT	2800	Sem Instrucao	Lanches	Nao	Nao	4.6	0
2336	41	Masculino	Divorciado	Empregado CLT	2400	Graduacao	Lanches	Nao	Nao	4.1	1
2337	46	Feminino	Casado	Autonomo	6500	Graduacao	Cafe da manha	Nao	Nao	4.2	0
2338	41	Masculino	Casado	Empregado CLT	11100	Graduacao	Almoco	Sim	Sim	4.6	1
2339	27	Masculino	Solteiro	Autonomo	3200	Graduacao	Jantar	Nao	Nao	4.9	1
2340	38	Masculino	Casado	Sem Ocupacao	2600	Sem Instrucao	Cafe da manha	Nao	Nao	4.9	1
2341	41	Feminino	Solteiro	Sem Ocupacao	7900	Ensino Fund./Medio	Lanches	Sim	Nao	4.9	1
2342	42	Feminino	Casado	Empregado CLT	8300	Graduacao	Lanches	Sim	Sim	4.5	1
2343	24	Masculino	Casado	Autonomo	7100	Graduacao	Almoco	Nao	Nao	4.6	0
2344	28	Masculino	Casado	Estudante	7700	Ensino Fund./Medio	Lanches	Nao	Nao	4.5	1
2345	34	Feminino	Solteiro	Sem Ocupacao	8100	Graduacao	Lanches	Nao	Nao	4.6	0
2346	37	Feminino	Solteiro	Autonomo	8000	Graduacao	Cafe da manha	Nao	Nao	4.5	1
2347	20	Masculino	Solteiro	Estudante	7700	Ensino Fund./Medio	Cafe da manha	Sim	Nao	4.5	0
2348	36	Masculino	Casado	Empregado CLT	7300	Graduacao	Lanches	Sim	Nao	4.8	1
2349	30	Masculino	Casado	Empregado CLT	4600	Pos-Graduacao	Jantar	Nao	Nao	4.8	1
2350	50	Feminino	Casado	Sem Ocupacao	10100	Graduacao	Cafe da manha	Sim	Sim	4.5	1
2351	31	Feminino	Solteiro	Empregado CLT	3400	Ensino Fund./Medio	Lanches	Nao	Nao	4.5	0
2352	34	Masculino	Casado	Empregado CLT	3500	Sem Instrucao	Almoco	Nao	Nao	4.5	1
2353	28	Masculino	Casado	Autonomo	5500	Graduacao	Jantar	Nao	Nao	4.6	1
2354	24	Masculino	Solteiro	Estudante	10200	Pos-Graduacao	Jantar	Nao	Nao	4.3	1
2355	32	Feminino	Solteiro	Empregado CLT	13800	Graduacao	Lanches	Nao	Nao	4.7	1
2356	30	Masculino	Casado	Estudante	10200	Sem Instrucao	Jantar	Nao	Sim	4.4	1
2357	26	Feminino	Solteiro	Autonomo	8500	Sem Instrucao	Lanches	Nao	Nao	4.5	1
2358	34	Masculino	Casado	Empregado CLT	9400	Graduacao	Cafe da manha	Sim	Nao	4.5	1
2359	19	Masculino	Solteiro	Empregado CLT	2500	Graduacao	Lanches	Nao	Nao	4.5	1
2360	35	Feminino	Divorciado	Empregado CLT	9000	Ensino Fund./Medio	Almoco	Sim	Nao	4.6	1
2361	21	Masculino	Solteiro	Estudante	5400	Graduacao	Cafe da manha	Nao	Nao	4.4	1
2362	27	Feminino	Divorciado	Empregado CLT	7600	Ensino Fund./Medio	Almoco	Nao	Nao	4.5	1
2363	57	Masculino	Casado	Sem Ocupacao	10000	Pos-Graduacao	Lanches	Nao	Nao	4.3	0
2364	30	Masculino	Divorciado	Autonomo	13900	Pos-Graduacao	Jantar	Nao	Nao	4.6	1
2365	25	Feminino	Solteiro	Estudante	1500	Ensino Fund./Medio	Almoco	Nao	Nao	4.4	0
2366	42	Masculino	Casado	Autonomo	8700	Ensino Fund./Medio	Almoco	Nao	Nao	4.9	1
2367	30	Masculino	Casado	Empregado CLT	4300	Graduacao	Almoco	Nao	Nao	4.3	0
2368	48	Feminino	Casado	Empregado CLT	8800	Ensino Fund./Medio	Lanches	Nao	Nao	4.8	0
2369	22	Feminino	Solteiro	Empregado CLT	8400	Ensino Fund./Medio	Almoco	Sim	Nao	4.2	0
2370	37	Feminino	Solteiro	Sem Ocupacao	7600	Pos-Graduacao	Almoco	Nao	Nao	4.5	1
2371	28	Masculino	Casado	Autonomo	6500	Ensino Fund./Medio	Lanches	Nao	Nao	4.7	1
2372	25	Masculino	Solteiro	Autonomo	8700	Pos-Graduacao	Lanches	Nao	Nao	4.5	1
2373	30	Feminino	Casado	Autonomo	5600	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	1
2374	19	Masculino	Casado	Empregado CLT	7600	Ensino Fund./Medio	Almoco	Sim	Sim	4.5	1
2375	32	Feminino	Solteiro	Empregado CLT	6800	Ensino Fund./Medio	Almoco	Sim	Nao	4.7	1
2376	31	Feminino	Solteiro	Autonomo	5100	Graduacao	Jantar	Nao	Sim	4.3	0
2377	26	Feminino	Solteiro	Empregado CLT	8300	Graduacao	Jantar	Nao	Nao	4.7	1
2378	19	Feminino	Casado	Sem Ocupacao	9100	Sem Instrucao	Almoco	Sim	Sim	4.7	1
2379	32	Masculino	Casado	Empregado CLT	2400	Ensino Fund./Medio	Lanches	Sim	Nao	4.6	0
2380	19	Feminino	Solteiro	Estudante	5900	Ensino Fund./Medio	Lanches	Sim	Nao	4.6	1
2381	31	Masculino	Casado	Autonomo	8200	Graduacao	Lanches	Sim	Nao	4.6	1
2382	22	Feminino	Casado	Autonomo	16500	Ensino Fund./Medio	Lanches	Sim	Nao	4.5	0
2383	26	Masculino	Solteiro	Estudante	4100	Sem Instrucao	Jantar	Sim	Nao	4.4	0
2384	63	Feminino	Casado	Empregado CLT	5700	Pos-Graduacao	Almoco	Nao	Sim	4.6	1
2385	44	Masculino	Divorciado	Empregado CLT	11300	Graduacao	Cafe da manha	Nao	Nao	4.5	1
2386	19	Masculino	Casado	Estudante	7700	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.6	1
2387	28	Feminino	Casado	Autonomo	6000	Graduacao	Lanches	Nao	Nao	4.6	1
2388	35	Feminino	Divorciado	Autonomo	8100	Pos-Graduacao	Jantar	Nao	Nao	4.6	1
2389	25	Feminino	Solteiro	Autonomo	13700	Graduacao	Almoco	Nao	Nao	4.3	1
2390	39	Feminino	Divorciado	Empregado CLT	12800	Graduacao	Jantar	Nao	Nao	4.6	1
2391	37	Masculino	Casado	Autonomo	5000	Pos-Graduacao	Lanches	Nao	Sim	4.4	0
2392	26	Feminino	Casado	Empregado CLT	13800	Ensino Fund./Medio	Jantar	Nao	Nao	4.6	1
2393	24	Masculino	Solteiro	Sem Ocupacao	11000	Graduacao	Cafe da manha	Nao	Nao	4.4	1
2394	19	Feminino	Solteiro	Empregado CLT	3500	Graduacao	Lanches	Nao	Nao	4.6	0
2395	42	Feminino	Casado	Autonomo	4100	Graduacao	Cafe da manha	Nao	Nao	4.6	1
2396	31	Masculino	Casado	Autonomo	8400	Graduacao	Lanches	Nao	Nao	4.7	1
2397	19	Masculino	Solteiro	Estudante	4300	Sem Instrucao	Almoco	Nao	Nao	4.4	0
2398	32	Feminino	Casado	Empregado CLT	3400	Graduacao	Cafe da manha	Nao	Nao	4.6	0
2399	42	Masculino	Casado	Empregado CLT	10000	Graduacao	Cafe da manha	Sim	Sim	4.6	1
2400	63	Masculino	Viúvo	Aposentado	13900	Graduacao	Almoco	Nao	Nao	4.6	1
2401	30	Feminino	Solteiro	Empregado CLT	7700	Ensino Fund./Medio	Lanches	Nao	Nao	4.5	0
2402	29	Feminino	Solteiro	Empregado CLT	6600	Pos-Graduacao	Cafe da manha	Sim	Sim	4.5	1
2403	29	Masculino	Casado	Estudante	9400	Graduacao	Almoco	Nao	Nao	4.7	1
2404	39	Feminino	Casado	Empregado CLT	3600	Graduacao	Jantar	Nao	Nao	4.4	1
2405	31	Feminino	Divorciado	Autonomo	6700	Sem Instrucao	Cafe da manha	Nao	Nao	4.5	1
2406	31	Feminino	Solteiro	Empregado CLT	10100	Graduacao	Almoco	Nao	Nao	4.5	1
2407	33	Feminino	Casado	Empregado CLT	8900	Pos-Graduacao	Almoco	Nao	Sim	4.7	1
2408	28	Feminino	Solteiro	Empregado CLT	6300	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.0	0
2409	23	Masculino	Solteiro	Sem Ocupacao	2400	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.6	1
2410	22	Masculino	Solteiro	Empregado CLT	15800	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	0
2411	46	Masculino	Casado	Empregado CLT	19800	Graduacao	Jantar	Nao	Nao	4.7	1
2412	41	Masculino	Solteiro	Sem Ocupacao	16900	Graduacao	Jantar	Nao	Nao	4.5	1
2413	19	Masculino	Casado	Sem Ocupacao	26500	Sem Instrucao	Jantar	Nao	Nao	4.7	1
2414	26	Masculino	Casado	Estudante	2700	Pos-Graduacao	Cafe da manha	Nao	Nao	4.3	0
2415	25	Feminino	Solteiro	Empregado CLT	9400	Sem Instrucao	Cafe da manha	Nao	Nao	4.5	0
2416	31	Masculino	Divorciado	Autonomo	9000	Sem Instrucao	Almoco	Nao	Nao	4.5	1
2417	30	Feminino	Solteiro	Autonomo	13900	Graduacao	Lanches	Sim	Sim	4.7	1
2418	44	Masculino	Solteiro	Empregado CLT	3000	Pos-Graduacao	Almoco	Nao	Nao	4.7	0
2419	29	Masculino	Divorciado	Empregado CLT	9200	Graduacao	Jantar	Nao	Nao	4.6	1
2420	28	Feminino	Casado	Estudante	11700	Graduacao	Almoco	Sim	Sim	4.6	1
2421	52	Feminino	Casado	Autonomo	8800	Graduacao	Almoco	Nao	Nao	4.5	0
2422	24	Feminino	Solteiro	Estudante	8000	Sem Instrucao	Lanches	Nao	Nao	4.5	1
2423	23	Feminino	Solteiro	Estudante	5500	Sem Instrucao	Cafe da manha	Nao	Nao	4.5	1
2424	29	Masculino	Casado	Autonomo	1400	Graduacao	Almoco	Nao	Nao	4.9	0
2425	24	Feminino	Casado	Autonomo	6500	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	1
2426	21	Masculino	Solteiro	Sem Ocupacao	16600	Sem Instrucao	Lanches	Nao	Sim	4.2	1
2427	42	Feminino	Divorciado	Empregado CLT	10500	Pos-Graduacao	Cafe da manha	Nao	Nao	4.5	1
2428	29	Feminino	Solteiro	Sem Ocupacao	12700	Ensino Fund./Medio	Lanches	Sim	Nao	4.5	1
2429	19	Feminino	Solteiro	Autonomo	4200	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.5	1
2430	33	Feminino	Casado	Autonomo	2700	Pos-Graduacao	Lanches	Nao	Nao	4.5	0
2431	47	Masculino	Divorciado	Empregado CLT	4400	Graduacao	Cafe da manha	Nao	Nao	4.7	1
2432	41	Masculino	Solteiro	Empregado CLT	1600	Graduacao	Almoco	Nao	Nao	4.5	0
2433	38	Masculino	Solteiro	Autonomo	2100	Graduacao	Almoco	Nao	Nao	4.3	0
2434	52	Feminino	Solteiro	Autonomo	6200	Graduacao	Jantar	Nao	Nao	4.4	1
2435	23	Feminino	Casado	Empregado CLT	5100	Graduacao	Jantar	Nao	Nao	4.3	0
2436	26	Feminino	Casado	Sem Ocupacao	6800	Sem Instrucao	Cafe da manha	Nao	Nao	4.9	0
2437	25	Masculino	Solteiro	Empregado CLT	8500	Graduacao	Almoco	Nao	Nao	4.8	1
2438	39	Feminino	Casado	Empregado CLT	8700	Pos-Graduacao	Cafe da manha	Sim	Sim	4.7	1
2439	28	Masculino	Casado	Autonomo	3400	Ensino Fund./Medio	Jantar	Nao	Nao	4.4	1
2440	43	Masculino	Casado	Empregado CLT	5000	Pos-Graduacao	Lanches	Nao	Nao	4.9	1
2441	78	Feminino	Casado	Sem Ocupacao	5000	Graduacao	Lanches	Sim	Nao	4.7	0
2442	39	Feminino	Casado	Empregado CLT	5400	Pos-Graduacao	Cafe da manha	Nao	Nao	4.4	1
2443	19	Masculino	Casado	Sem Ocupacao	3600	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.6	1
2444	47	Feminino	Casado	Empregado CLT	5200	Pos-Graduacao	Almoco	Nao	Nao	4.5	1
2445	30	Feminino	Casado	Autonomo	11100	Pos-Graduacao	Cafe da manha	Sim	Nao	4.5	1
2446	25	Feminino	Solteiro	Autonomo	20300	Pos-Graduacao	Almoco	Nao	Nao	4.7	1
2447	27	Feminino	Casado	Sem Ocupacao	16900	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.8	0
2448	26	Feminino	Solteiro	Empregado CLT	5000	Ensino Fund./Medio	Lanches	Nao	Sim	4.4	1
2449	48	Masculino	Casado	Empregado CLT	6800	Pos-Graduacao	Cafe da manha	Nao	Nao	4.2	0
2450	35	Feminino	Casado	Autonomo	3300	Ensino Fund./Medio	Jantar	Nao	Nao	4.9	1
2451	30	Masculino	Solteiro	Empregado CLT	9000	Ensino Fund./Medio	Almoco	Sim	Nao	4.6	1
2452	34	Masculino	Casado	Autonomo	9200	Pos-Graduacao	Cafe da manha	Sim	Sim	4.7	1
2453	19	Masculino	Solteiro	Sem Ocupacao	7000	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.7	1
2454	26	Masculino	Divorciado	Empregado CLT	6100	Sem Instrucao	Lanches	Sim	Nao	4.5	1
2455	29	Feminino	Casado	Empregado CLT	6500	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.7	1
2456	30	Feminino	Solteiro	Empregado CLT	8700	Graduacao	Lanches	Sim	Nao	4.7	1
2457	26	Feminino	Solteiro	Estudante	3400	Ensino Fund./Medio	Almoco	Nao	Nao	4.5	0
2458	20	Masculino	Casado	Estudante	5600	Ensino Fund./Medio	Cafe da manha	Nao	Sim	4.5	1
2459	59	Masculino	Casado	Autonomo	13300	Graduacao	Cafe da manha	Nao	Nao	4.4	0
2460	37	Masculino	Solteiro	Empregado CLT	8800	Pos-Graduacao	Almoco	Sim	Nao	4.6	1
2461	23	Masculino	Solteiro	Empregado CLT	5400	Ensino Fund./Medio	Lanches	Nao	Nao	4.8	1
2462	31	Masculino	Casado	Empregado CLT	6600	Graduacao	Lanches	Nao	Nao	4.2	0
2463	35	Masculino	Casado	Autonomo	3500	Graduacao	Almoco	Sim	Nao	4.9	1
2464	25	Masculino	Casado	Empregado CLT	12400	Sem Instrucao	Almoco	Sim	Sim	4.6	1
2465	54	Masculino	Casado	Empregado CLT	4200	Ensino Fund./Medio	Almoco	Sim	Nao	4.7	1
2466	38	Feminino	Casado	Sem Ocupacao	8400	Pos-Graduacao	Jantar	Nao	Nao	4.8	1
2467	27	Feminino	Solteiro	Estudante	1900	Pos-Graduacao	Almoco	Sim	Nao	4.6	1
2468	55	Feminino	Divorciado	Sem Ocupacao	8900	Graduacao	Lanches	Nao	Nao	4.6	1
2469	29	Feminino	Casado	Autonomo	4700	Pos-Graduacao	Cafe da manha	Nao	Nao	4.7	1
2470	41	Feminino	Casado	Sem Ocupacao	4600	Pos-Graduacao	Cafe da manha	Nao	Nao	4.5	1
2471	21	Feminino	Solteiro	Estudante	4900	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.5	0
2472	27	Masculino	Solteiro	Autonomo	6400	Sem Instrucao	Lanches	Nao	Nao	4.8	1
2473	33	Feminino	Solteiro	Empregado CLT	16100	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.4	0
2474	40	Masculino	Casado	Estudante	5800	Pos-Graduacao	Almoco	Nao	Nao	4.5	1
2475	25	Masculino	Solteiro	Estudante	4600	Ensino Fund./Medio	Almoco	Sim	Nao	4.5	1
2476	36	Feminino	Solteiro	Empregado CLT	3600	Ensino Fund./Medio	Cafe da manha	Nao	Sim	4.3	0
2477	29	Masculino	Casado	Autonomo	3600	Graduacao	Lanches	Nao	Nao	4.7	1
2478	37	Masculino	Casado	Empregado CLT	8300	Ensino Fund./Medio	Almoco	Nao	Nao	4.5	0
2479	29	Feminino	Casado	Autonomo	8000	Sem Instrucao	Cafe da manha	Sim	Nao	4.7	1
2480	23	Masculino	Solteiro	Estudante	1900	Ensino Fund./Medio	Lanches	Sim	Nao	4.7	0
2481	60	Masculino	Viúvo	Sem Ocupacao	5900	Ensino Fund./Medio	Lanches	Nao	Nao	4.3	1
2482	31	Feminino	Divorciado	Autonomo	9000	Pos-Graduacao	Lanches	Nao	Nao	4.6	1
2483	25	Feminino	Solteiro	Estudante	3400	Graduacao	Almoco	Nao	Nao	4.5	0
2484	25	Feminino	Casado	Autonomo	7900	Ensino Fund./Medio	Almoco	Nao	Sim	4.9	1
2485	34	Masculino	Casado	Estudante	17400	Ensino Fund./Medio	Jantar	Nao	Nao	4.8	1
2486	23	Feminino	Casado	Empregado CLT	4100	Graduacao	Almoco	Nao	Nao	4.7	1
2487	25	Masculino	Casado	Autonomo	6700	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.6	0
2488	19	Masculino	Casado	Estudante	10100	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	1
2489	30	Feminino	Casado	Empregado CLT	8900	Graduacao	Almoco	Nao	Nao	4.5	1
2490	33	Masculino	Solteiro	Empregado CLT	5300	Pos-Graduacao	Cafe da manha	Nao	Nao	4.8	1
2491	28	Masculino	Casado	Empregado CLT	6800	Ensino Fund./Medio	Almoco	Nao	Nao	4.9	1
2492	28	Masculino	Divorciado	Estudante	3100	Graduacao	Lanches	Nao	Nao	4.7	1
2493	25	Feminino	Solteiro	Estudante	3300	Pos-Graduacao	Cafe da manha	Sim	Sim	4.5	1
2494	34	Masculino	Casado	Empregado CLT	8100	Pos-Graduacao	Cafe da manha	Nao	Nao	4.7	1
2495	19	Feminino	Solteiro	Estudante	3600	Ensino Fund./Medio	Lanches	Nao	Nao	4.5	0
2496	32	Masculino	Divorciado	Autonomo	13300	Graduacao	Cafe da manha	Nao	Nao	4.6	0
2497	31	Masculino	Solteiro	Estudante	7600	Graduacao	Lanches	Nao	Nao	4.6	1
2498	48	Masculino	Casado	Empregado CLT	3200	Pos-Graduacao	Cafe da manha	Nao	Nao	4.6	1
2499	28	Feminino	Casado	Autonomo	8600	Graduacao	Almoco	Nao	Sim	4.5	1
2500	23	Masculino	Solteiro	Sem Ocupacao	6100	Sem Instrucao	Lanches	Nao	Nao	4.5	1
2501	40	Masculino	Solteiro	Empregado CLT	7200	Pos-Graduacao	Jantar	Nao	Nao	4.7	0
2502	27	Feminino	Solteiro	Autonomo	3200	Sem Instrucao	Jantar	Nao	Nao	4.4	1
2503	33	Masculino	Casado	Autonomo	12600	Pos-Graduacao	Almoco	Nao	Nao	4.7	1
2504	34	Feminino	Casado	Estudante	7000	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.2	0
2505	44	Masculino	Casado	Empregado CLT	7100	Graduacao	Almoco	Sim	Sim	4.3	0
2506	30	Masculino	Solteiro	Empregado CLT	6600	Pos-Graduacao	Almoco	Nao	Nao	4.9	1
2507	33	Feminino	Solteiro	Empregado CLT	7600	Graduacao	Lanches	Nao	Nao	4.7	1
2508	20	Masculino	Solteiro	Estudante	20700	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	1
2509	38	Masculino	Casado	Autonomo	7700	Graduacao	Almoco	Nao	Nao	4.7	1
2510	39	Masculino	Casado	Autonomo	6100	Pos-Graduacao	Almoco	Nao	Nao	4.3	0
2511	25	Feminino	Solteiro	Autonomo	2800	Ensino Fund./Medio	Jantar	Nao	Nao	4.3	0
2512	32	Feminino	Casado	Empregado CLT	7300	Pos-Graduacao	Lanches	Nao	Nao	4.8	1
2513	37	Feminino	Casado	Empregado CLT	8400	Graduacao	Jantar	Nao	Sim	4.3	1
2514	30	Masculino	Casado	Estudante	2600	Graduacao	Cafe da manha	Nao	Nao	4.7	1
2515	28	Feminino	Casado	Autonomo	3200	Graduacao	Lanches	Nao	Nao	4.5	0
2516	24	Feminino	Casado	Sem Ocupacao	14900	Sem Instrucao	Cafe da manha	Nao	Nao	4.3	1
2517	53	Feminino	Casado	Empregado CLT	3800	Graduacao	Lanches	Nao	Nao	4.7	0
2518	25	Masculino	Solteiro	Empregado CLT	2900	Graduacao	Lanches	Sim	Nao	4.7	1
2519	24	Feminino	Solteiro	Estudante	10700	Ensino Fund./Medio	Lanches	Nao	Nao	4.5	1
2520	34	Masculino	Casado	Autonomo	11800	Graduacao	Lanches	Nao	Nao	4.7	1
2521	59	Feminino	Divorciado	Autonomo	3000	Pos-Graduacao	Cafe da manha	Nao	Nao	4.9	1
2522	31	Feminino	Solteiro	Sem Ocupacao	8000	Pos-Graduacao	Almoco	Nao	Nao	4.8	1
2523	45	Feminino	Divorciado	Empregado CLT	6500	Pos-Graduacao	Cafe da manha	Nao	Nao	4.9	0
2524	38	Masculino	Casado	Empregado CLT	2700	Graduacao	Lanches	Nao	Nao	4.5	1
2525	39	Feminino	Casado	Empregado CLT	4300	Pos-Graduacao	Lanches	Nao	Nao	4.5	1
2526	22	Masculino	Solteiro	Autonomo	4800	Ensino Fund./Medio	Lanches	Nao	Nao	4.8	1
2527	35	Masculino	Casado	Sem Ocupacao	7700	Pos-Graduacao	Cafe da manha	Nao	Nao	4.6	0
2528	31	Masculino	Divorciado	Sem Ocupacao	8600	Sem Instrucao	Cafe da manha	Nao	Nao	4.7	0
2529	18	Feminino	Solteiro	Sem Ocupacao	2300	Ensino Fund./Medio	Lanches	Nao	Nao	4.7	0
2530	36	Feminino	Solteiro	Sem Ocupacao	5800	Pos-Graduacao	Cafe da manha	Sim	Nao	4.6	1
2531	26	Masculino	Casado	Empregado CLT	5000	Sem Instrucao	Almoco	Nao	Nao	4.8	1
2532	19	Feminino	Solteiro	Estudante	10400	Graduacao	Lanches	Nao	Nao	4.9	1
2533	19	Masculino	Casado	Estudante	8300	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	1
2534	37	Feminino	Casado	Autonomo	7000	Graduacao	Lanches	Nao	Nao	4.7	1
2535	31	Feminino	Divorciado	Sem Ocupacao	9200	Graduacao	Cafe da manha	Nao	Nao	4.7	1
2536	30	Feminino	Casado	Empregado CLT	7200	Ensino Fund./Medio	Almoco	Sim	Sim	4.6	1
2537	26	Feminino	Solteiro	Autonomo	4100	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	1
2538	21	Masculino	Divorciado	Sem Ocupacao	22500	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.6	1
2539	69	Masculino	Casado	Aposentado	9000	Graduacao	Almoco	Nao	Nao	4.9	1
2540	21	Feminino	Solteiro	Autonomo	7600	Pos-Graduacao	Cafe da manha	Nao	Nao	4.9	1
2541	37	Feminino	Casado	Estudante	9800	Sem Instrucao	Cafe da manha	Sim	Nao	4.5	1
2542	45	Feminino	Casado	Empregado CLT	2400	Pos-Graduacao	Cafe da manha	Nao	Nao	4.6	1
2543	35	Masculino	Divorciado	Sem Ocupacao	14600	Pos-Graduacao	Almoco	Nao	Nao	4.8	1
2544	20	Feminino	Casado	Estudante	7200	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.6	1
2545	28	Feminino	Casado	Autonomo	13600	Graduacao	Lanches	Nao	Nao	4.6	0
2546	32	Feminino	Casado	Sem Ocupacao	7500	Pos-Graduacao	Almoco	Nao	Nao	4.6	1
2547	65	Feminino	Viúvo	Autonomo	14700	Graduacao	Almoco	Nao	Nao	4.5	0
2548	25	Masculino	Casado	Empregado CLT	8600	Ensino Fund./Medio	Lanches	Sim	Nao	4.6	1
2549	24	Masculino	Casado	Estudante	5500	Ensino Fund./Medio	Almoco	Nao	Nao	4.8	1
2550	29	Feminino	Solteiro	Empregado CLT	8200	Ensino Fund./Medio	Almoco	Sim	Nao	4.7	1
2551	28	Feminino	Casado	Autonomo	5500	Graduacao	Jantar	Nao	Nao	4.6	1
2552	30	Masculino	Casado	Empregado CLT	5700	Graduacao	Lanches	Nao	Nao	4.5	1
2553	25	Feminino	Solteiro	Sem Ocupacao	4500	Sem Instrucao	Jantar	Sim	Nao	4.7	0
2554	26	Feminino	Solteiro	Estudante	1400	Ensino Fund./Medio	Lanches	Nao	Nao	4.5	0
2555	33	Masculino	Casado	Sem Ocupacao	6900	Graduacao	Jantar	Nao	Sim	4.7	1
2556	34	Feminino	Casado	Empregado CLT	18200	Pos-Graduacao	Cafe da manha	Nao	Nao	4.5	1
2557	54	Masculino	Solteiro	Autonomo	9500	Graduacao	Lanches	Nao	Nao	4.5	0
2558	18	Feminino	Solteiro	Estudante	9000	Ensino Fund./Medio	Jantar	Nao	Nao	4.5	1
2559	27	Masculino	Divorciado	Autonomo	10600	Pos-Graduacao	Lanches	Nao	Nao	4.7	1
2560	20	Masculino	Solteiro	Sem Ocupacao	5900	Ensino Fund./Medio	Cafe da manha	Nao	Nao	4.8	1
2561	30	Masculino	Solteiro	Empregado CLT	12600	Graduacao	Jantar	Nao	Nao	4.4	0
2562	27	Masculino	Casado	Autonomo	7300	Ensino Fund./Medio	Jantar	Nao	Nao	4.7	1
2563	24	Feminino	Casado	Estudante	3800	Graduacao	Lanches	Nao	Nao	4.5	0
2564	26	Feminino	Solteiro	Autonomo	8600	Graduacao	Cafe da manha	Nao	Nao	4.3	0
2565	29	Feminino	Solteiro	Empregado CLT	13100	Graduacao	Almoco	Nao	Nao	4.5	1
2566	43	Masculino	Divorciado	Empregado CLT	6100	Pos-Graduacao	Jantar	Nao	Nao	4.7	0
2567	58	Feminino	Casado	Estudante	7000	Graduacao	Lanches	Nao	Nao	4.4	0
2568	28	Masculino	Solteiro	Autonomo	11600	Sem Instrucao	Jantar	Nao	Sim	4.8	1
2569	25	Masculino	Casado	Sem Ocupacao	20400	Ensino Fund./Medio	Almoco	Nao	Nao	4.3	0
2570	29	Feminino	Casado	Autonomo	8200	Graduacao	Cafe da manha	Sim	Nao	4.7	1
2571	31	Feminino	Casado	Empregado CLT	13800	Pos-Graduacao	Cafe da manha	Sim	Sim	4.5	1
2572	34	Feminino	Casado	Empregado CLT	12700	Pos-Graduacao	Lanches	Nao	Nao	4.7	1
2573	33	Masculino	Casado	Autonomo	7800	Graduacao	Almoco	Sim	Sim	4.7	1
2574	29	Masculino	Casado	Autonomo	3400	Ensino Fund./Medio	Almoco	Nao	Nao	4.6	1
2575	70	Masculino	Viúvo	Autonomo	14800	Pos-Graduacao	Almoco	Nao	Nao	4.6	1
2576	38	Masculino	Casado	Estudante	4200	Graduacao	Lanches	Sim	Nao	4.5	0
2577	33	Masculino	Solteiro	Sem Ocupacao	4300	Pos-Graduacao	Almoco	Nao	Nao	4.5	0
2578	27	Masculino	Solteiro	Estudante	4100	Ensino Fund./Medio	Lanches	Sim	Nao	4.5	0
2579	43	Masculino	Casado	Sem Ocupacao	12200	Pos-Graduacao	Cafe da manha	Nao	Nao	4.3	0
2580	22	Feminino	Solteiro	Estudante	1800	Sem Instrucao	Lanches	Nao	Nao	4.6	0
2581	28	Feminino	Solteiro	Sem Ocupacao	16700	Ensino Fund./Medio	Almoco	Nao	Nao	4.5	1
2582	29	Feminino	Casado	Autonomo	6500	Sem Instrucao	Cafe da manha	Nao	Nao	4.2	1
2583	33	Masculino	Solteiro	Autonomo	2100	Pos-Graduacao	Cafe da manha	Nao	Nao	4.6	1
2584	36	Masculino	Solteiro	Empregado CLT	5900	Graduacao	Cafe da manha	Nao	Nao	4.3	0
2585	28	Feminino	Casado	Autonomo	18900	Graduacao	Almoco	Sim	Nao	4.8	1
2586	25	Masculino	Casado	Sem Ocupacao	3500	Graduacao	Almoco	Nao	Nao	4.7	1
2587	26	Masculino	Solteiro	Empregado CLT	10400	Ensino Fund./Medio	Almoco	Nao	Nao	4.7	1
2588	27	Feminino	Divorciado	Autonomo	6800	Graduacao	Cafe da manha	Sim	Sim	4.7	1
2589	25	Feminino	Casado	Estudante	2900	Graduacao	Cafe da manha	Nao	Nao	4.6	1
